,Close,ma7,ma25,after_close_price,ma_action,cash
27930,1311.39,1309.8957142857143,1311.2132000000001,1313.3,1,3159415.336985184
27933,1313.3,1313.4214285714286,1311.5204,1305.77,-1,3177530.312609564
27941,1305.77,1303.45,1308.5623999999998,1305.11,1,3175924.2334330454
27950,1305.11,1304.1971428571428,1305.2032,1304.05,1,3173344.7729374254
27955,1304.05,1302.9014285714286,1304.3411999999998,1300.03,1,3163562.2906804504
27960,1300.03,1301.0171428571427,1302.8836000000001,1293.86,1,3148547.8838333017
27964,1293.86,1295.9071428571428,1300.2556,1296.71,1,3155483.2257319037
27969,1296.71,1298.702857142857,1297.5364,1306.1,-1,3132633.0992659843
27976,1306.1,1305.4142857142856,1301.1616,1296.88,-1,3154746.9321847744
27982,1296.88,1297.0571428571427,1301.9815999999998,1297.84,1,3157082.196091147
27993,1297.84,1296.6057142857142,1298.1944,1302.14,1,3167542.232338445
28001,1302.14,1302.5985714285714,1300.1312,1295.3,-1,3184180.987671355
28006,1295.3,1295.0457142857142,1298.9479999999999,1294.27,1,3181648.982408249
28018,1294.27,1293.0714285714287,1294.9868000000001,1286.01,1,3161343.775152659
28028,1286.01,1287.26,1291.9196,1281.31,1,3149789.9647287764
28037,1281.31,1276.7271428571428,1282.7064,1281.18,1,3149470.391248967
28043,1281.18,1281.3085714285714,1279.3056,1280.14,-1,3152026.979087443
28047,1280.14,1279.2657142857145,1280.468,1291.72,1,3180539.8545681187
28053,1291.72,1291.242857142857,1284.7564,1291.25,-1,3181697.1128993724
28059,1291.25,1290.0028571428572,1291.4016000000001,1294.08,1,3188670.3580722706
28073,1294.08,1294.9514285714286,1292.9812,1299.57,-1,3175142.7552456935
28076,1299.57,1298.6471428571429,1294.9064,1294.18,-1,3188311.741487892
28085,1294.18,1293.4871428571428,1297.8311999999999,1304.38,1,3213440.2242052704
28090,1304.38,1305.7457142857145,1297.9551999999999,1290.66,-1,3247240.4970368813
28098,1290.66,1292.7885714285715,1300.6412,1282.71,1,3227238.6670030667
28115,1282.71,1281.8757142857144,1285.0983999999999,1285.75,1,3234887.1655317205
28120,1285.75,1285.42,1283.3704,1280.38,-1,3248397.8356300327
28123,1280.38,1281.1557142857143,1282.9808,1286.12,1,3262960.546369435
28133,1286.12,1285.217142857143,1282.948,1289.3,-1,3254892.7031375007
28139,1289.3,1289.642857142857,1286.6928,1289.02,-1,3255599.5750500723
28145,1289.02,1288.0757142857144,1289.3424,1289.31,1,3256332.010448099
28148,1289.31,1287.3600000000001,1288.6943999999999,1286.48,1,3249184.451219079
28157,1286.48,1285.717142857143,1287.7640000000001,1278.78,1,3229737.0285818153
28164,1278.78,1278.0885714285712,1283.1055999999999,1264.52,1,3193721.4121133247
28179,1264.52,1263.6485714285716,1273.83,1285.51,1,3246734.5810946445
28185,1285.51,1285.5085714285713,1274.5868,1296.88,-1,3218018.062213386
28194,1296.88,1297.73,1286.9012,1299.29,-1,3212037.9996556058
28201,1299.29,1299.6771428571428,1298.4508,1297.81,-1,3215696.7796350485
28204,1297.81,1296.7842857142857,1298.3676,1302.11,1,3226351.2638449334
28209,1302.11,1303.5842857142857,1299.4912,1299.0,-1,3234057.181494408
28215,1299.0,1299.4985714285715,1301.8884,1300.61,1,3238065.520264389
28221,1300.61,1300.8557142857142,1299.818,1302.45,-1,3233484.561670124
28228,1302.45,1301.9271428571428,1300.4428,1296.95,-1,3247138.9553813497
28237,1296.95,1296.1299999999999,1298.5152,1298.3,1,3250518.9141999353
28242,1298.3,1298.5285714285712,1297.43,1296.7,-1,3254524.7913182587
28247,1296.7,1296.2885714285715,1297.5572,1298.91,1,3260071.5637319344
28253,1298.91,1298.427142857143,1297.4116000000001,1300.88,-1,3255127.155743273
28258,1300.88,1301.7457142857145,1299.396,1304.8,-1,3245318.3352136984
28269,1304.8,1304.5042857142857,1302.0828,1310.76,-1,3230494.532885469
28279,1310.76,1312.9685714285715,1307.7856,1308.99,-1,3234856.868723614
28298,1308.99,1308.6242857142859,1312.0208000000002,1313.57,1,3246175.2473657383
28303,1313.57,1313.8314285714284,1311.3696,1315.52,-1,3241356.2870268426
28309,1315.52,1315.3314285714284,1314.1508,1316.68,-1,3238498.1219719965
28312,1316.68,1316.78,1315.0623999999998,1314.14,-1,3244745.4905276126
28320,1314.14,1313.6614285714288,1314.9412,1307.61,1,3228622.2555198157
28327,1307.61,1308.42,1311.1316,1312.31,1,3240227.034162487
28332,1312.31,1312.9757142857143,1310.3116,1310.81,-1,3243930.6869207863
28341,1310.81,1310.6228571428571,1312.4116000000001,1310.67,1,3243584.2215320813
28354,1310.67,1310.4428571428573,1309.1456,1308.75,-1,3248335.746862898
28362,1308.75,1308.5842857142857,1310.0232,1302.87,1,3233741.504882723
28366,1302.87,1304.42,1307.89,1307.59,1,3245456.6106899385
28373,1307.59,1307.0514285714287,1304.896,1310.18,-1,3239028.194579623
28378,1310.18,1310.7342857142855,1307.778,1315.06,-1,3226963.854115299
28382,1315.06,1313.9742857142858,1310.8128,1329.73,-1,3190965.831409208
28394,1329.73,1330.1114285714286,1320.316,1331.22,-1,3187390.2641220144
28404,1331.22,1329.965714285714,1330.9668,1332.01,1,3189281.790923487
28406,1332.01,1332.8585714285714,1331.4807999999998,1365.16,-1,3109909.4953933377
28412,1365.16,1367.48,1347.634,1354.72,-1,3133692.3890702007
28423,1354.72,1356.0900000000001,1362.0656,1349.37,1,3121316.9503954
28430,1349.37,1349.3114285714287,1354.0924000000002,1344.04,1,3108987.7750427485
28440,1344.04,1342.6042857142857,1344.7667999999999,1337.58,1,3094044.7219886906
28447,1337.58,1336.7085714285713,1341.0896,1349.01,1,3120484.210596722
28458,1349.01,1348.3014285714287,1341.9579999999999,1347.44,-1,3124115.881385402
28467,1347.44,1347.2257142857143,1349.0295999999998,1344.44,1,3117160.21163821
28470,1344.44,1345.8957142857143,1348.5151999999998,1329.37,1,3082219.5639414825
28475,1329.37,1329.8457142857144,1341.6612,1340.23,1,3107399.088426317
28481,1340.23,1339.1585714285716,1335.0328,1335.85,-1,3117554.3662572172
28487,1335.85,1333.4114285714288,1336.388,1345.99,1,3141218.70078119
28494,1345.99,1347.8642857142856,1340.2520000000002,1344.12,-1,3145582.833479398
28514,1344.12,1342.4385714285713,1344.296,1338.0,1,3131260.4761445667
28518,1338.0,1338.3985714285714,1341.8963999999999,1346.44,1,3151012.223841622
28527,1346.44,1346.8400000000001,1342.1216,1349.29,-1,3144342.4986121664
28537,1349.29,1349.3214285714287,1347.1096,1346.59,-1,3150634.4927322245
28542,1346.59,1347.1414285714286,1348.4728,1342.77,1,3141696.7880394547
28548,1342.77,1344.9371428571428,1346.4476000000002,1344.85,1,3146563.3916418003
28554,1344.85,1342.8042857142857,1344.4364,1347.91,1,3153722.914249098
28560,1347.91,1348.2428571428572,1345.2112,1384.73,-1,3067574.6716344934
28568,1384.73,1378.2685714285712,1360.1384,1463.75,-1,2892522.6755395452
28582,1463.75,1466.2042857142858,1424.5832,1470.06,-1,2880053.457378893
28600,1470.06,1473.9614285714288,1470.126,1456.71,-1,2906207.9773685588
28604,1456.71,1456.8528571428574,1466.4895999999999,1468.38,1,2929490.200388852
28611,1468.38,1468.7814285714285,1462.4268,1490.75,-1,2884860.951977202
28617,1490.75,1482.1142857142859,1473.4735999999998,1480.0,-1,2905664.0747233066
28630,1480.0,1479.8085714285714,1484.4751999999999,1497.88,1,2940767.6380044236
28636,1497.88,1496.9842857142855,1487.3928,1520.16,-1,2897025.613960616
28640,1520.16,1514.3057142857144,1500.8444,1540.02,-1,2859177.6711827125
28644,1540.02,1537.197142857143,1517.2776000000001,1535.79,-1,2867031.0247424734
28650,1535.79,1532.2857142857142,1534.3139999999999,1543.36,1,2881162.7907113237
28652,1543.36,1537.6942857142856,1534.6224000000002,1525.51,-1,2914485.3828571592
28658,1525.51,1521.9942857142858,1530.8696,1582.46,1,3023288.30289945
28667,1582.46,1578.3728571428571,1542.5532,1547.94,-1,3089238.729587069
28676,1547.94,1551.7771428571427,1565.4068,1557.51,1,3108337.67052932
28682,1557.51,1563.26,1555.3455999999999,1561.33,-1,3100714.0598292784
28685,1561.33,1554.877142857143,1556.7312,1564.34,1,3106691.7514896486
28688,1564.34,1563.6414285714288,1560.4475999999997,1556.23,-1,3122797.7579234038
28691,1556.23,1552.1714285714284,1557.3768,1564.4,1,3139192.0297741164
28699,1564.4,1567.9514285714286,1557.4975999999997,1576.73,-1,3114450.123786444
28702,1576.73,1576.6757142857143,1565.2468,1561.92,-1,3143703.709583173
28708,1561.92,1559.5300000000002,1568.4560000000001,1550.74,1,3121201.5279905563
28718,1550.74,1550.1857142857145,1559.1656,1562.35,1,3144569.1781059657
28725,1562.35,1562.5585714285714,1555.4376000000002,1556.45,-1,3156444.2113256827
28732,1556.45,1557.3057142857144,1562.3627999999999,1547.6,1,3138496.6182322763
28742,1547.6,1548.8014285714285,1553.2804,1570.25,1,3184430.2886916725
28757,1570.25,1568.9814285714288,1555.7392000000002,1555.35,-1,3214647.1403404586
28775,1555.35,1554.0371428571427,1549.2823999999998,1563.82,-1,3197141.0733595965
28783,1563.82,1563.0914285714284,1557.612,1530.39,-1,3265486.8075760733
28787,1530.39,1525.1614285714284,1548.5896,1515.83,1,3234419.2444592807
28798,1515.83,1514.4485714285715,1519.4168,1515.53,1,3233779.116098358
28804,1515.53,1519.5685714285714,1515.8031999999998,1503.48,-1,3259490.938595428
28813,1503.48,1503.6985714285715,1513.6184000000003,1509.1,1,3271674.897859872
28819,1509.1,1508.8542857142857,1506.62,1514.95,-1,3258992.306810584
28825,1514.95,1515.207142857143,1509.9635999999998,1492.13,-1,3308083.1708268337
28832,1492.13,1495.5757142857144,1507.5644,1499.49,1,3324400.4435425387
28845,1499.49,1498.032857142857,1503.8432,1541.09,1,3416628.5067182644
28855,1541.09,1539.24,1514.5444,1528.11,-1,3445405.4360456904
28862,1528.11,1532.4357142857145,1535.2068,1562.93,1,3523913.5390507826
28868,1562.93,1558.9500000000003,1543.5420000000001,1554.16,-1,3543687.1192734893
28874,1554.16,1553.4057142857143,1557.4668,1561.33,1,3560035.6526582055
28882,1561.33,1562.81,1556.1435999999999,1556.4,-1,3571276.6944415597
28889,1556.4,1555.7528571428572,1560.3128,1550.7,1,3558197.616339326
28896,1550.7,1554.5971428571427,1556.2160000000001,1550.0,1,3556591.413765367
28899,1550.0,1550.8657142857141,1554.6656,1553.39,1,3564370.023373538
28903,1553.39,1554.9871428571428,1553.3924000000002,1584.78,-1,3492343.3108070255
28911,1584.78,1585.8414285714284,1570.3252,1580.03,-1,3502810.776781062
28917,1580.03,1579.8857142857141,1582.7516,1579.76,1,3502212.2065578825
28919,1579.76,1584.097142857143,1582.4532000000002,1585.77,-1,3488888.476775249
28923,1585.77,1585.0285714285715,1582.7304000000001,1621.6,-1,3410058.082630539
28931,1621.6,1626.8357142857144,1599.0112,1628.78,-1,3394959.2808093205
28959,1628.78,1630.41,1625.614,1637.06,-1,3377700.8033936466
28962,1637.06,1637.1114285714286,1628.9535999999998,1626.57,-1,3399344.5314351353
28970,1626.57,1629.7057142857143,1634.4932000000001,1618.61,1,3382709.0454307063
28975,1618.61,1621.8157142857142,1627.7812,1629.93,1,3406366.5456279595
28981,1629.93,1628.32,1625.1928,1615.4,-1,3436732.577241571
28989,1615.4,1610.1957142857143,1619.8244,1616.19,1,3438413.2871190137
28993,1616.19,1619.3285714285716,1616.2548000000002,1610.84,-1,3449795.3097067587
28997,1610.84,1609.4742857142858,1614.7952000000002,1621.7,1,3473053.2230087724
29006,1621.7,1621.3400000000001,1615.7368000000001,1638.17,-1,3437780.862780028
29021,1638.17,1635.3585714285714,1628.7816,1612.2,-1,3492280.1937447004
29028,1612.2,1616.0771428571427,1625.9008000000001,1598.24,1,3462040.62576016
29033,1598.24,1598.702857142857,1611.4484,1596.82,1,3458964.6811657436
29041,1596.82,1603.8685714285712,1599.4988,1599.39,-1,3453397.6546814833
29043,1599.39,1597.1614285714288,1599.6356,1589.33,1,3431676.1355985226
29048,1589.33,1588.06,1595.6524,1595.89,1,3445840.4661337337
29053,1595.89,1596.5900000000001,1592.2716,1580.99,-1,3478012.497379868
29061,1580.99,1583.2457142857143,1589.78,1588.89,1,3495391.6703849477
29068,1588.89,1589.445714285714,1585.8396,1596.75,-1,3478100.493192552
29076,1596.75,1594.947142857143,1591.0136000000002,1580.81,-1,3512821.596597274
29082,1580.81,1582.1514285714288,1591.2732,1595.16,1,3544709.6729069958
29089,1595.16,1592.1042857142857,1586.9920000000002,1585.52,-1,3566131.34925722
29092,1585.52,1584.3828571428571,1588.3996,1570.6,1,3532573.475669427
29098,1570.6,1568.9571428571428,1578.4896,1584.93,1,3564804.3287869254
29105,1584.93,1583.962857142857,1577.1363999999999,1586.07,-1,3562240.255335848
29120,1586.07,1587.097142857143,1584.9747999999997,1580.3,-1,3575199.409896042
29124,1580.3,1581.2557142857145,1584.1384,1616.31,1,3656666.808966065
29129,1616.31,1620.6557142857143,1595.3092000000001,1555.47,-1,3794308.479597005
29146,1555.47,1565.792857142857,1601.5020000000002,1576.96,1,3846729.7344116527
29153,1576.96,1570.07,1564.9496,1566.61,-1,3871976.8254926954
29161,1566.61,1563.8885714285716,1566.0996000000002,1565.51,1,3869258.105129592
29164,1565.51,1570.5885714285712,1566.7252,1567.0,-1,3865575.47481957
29166,1567.0,1564.3171428571427,1566.3852,1561.25,1,3851391.0083357072
29169,1561.25,1563.0585714285714,1566.0571999999997,1566.18,1,3863552.646555784
29172,1566.18,1566.68,1564.9188000000001,1553.31,-1,3895301.1828422733
29176,1553.31,1560.037142857143,1563.03,1565.6,1,3926121.335636713
29179,1565.6,1566.0814285714284,1563.1108,1572.66,-1,3908416.675040395
29184,1572.66,1572.1685714285716,1567.0184,1579.37,-1,3891740.8036571844
29192,1579.37,1581.05,1575.2832,1599.11,-1,3843099.279844403
29196,1599.11,1593.3742857142859,1583.1184,1588.28,-1,3869126.7358672624
29202,1588.28,1586.0914285714284,1589.01,1595.28,1,3886179.0737113897
29205,1595.28,1592.5371428571427,1588.7188,1593.75,-1,3889906.2275544633
29210,1593.75,1596.0957142857144,1592.3656,1588.32,-1,3903159.366889755
29215,1588.32,1588.8014285714287,1593.4435999999998,1602.33,1,3937587.7331699287
29225,1602.33,1600.0271428571427,1592.7459999999999,1605.38,-1,3930092.6213102187
29227,1605.38,1604.55,1596.7404000000001,1593.16,-1,3960008.112865122
29231,1593.16,1590.7999999999997,1599.0016,1593.52,1,3960902.9400768466
29237,1593.52,1594.8600000000001,1592.6392,1572.71,-1,4012628.9241768257
29241,1572.71,1572.947142857143,1587.7984,1570.02,1,4005765.629732182
29250,1570.02,1575.9071428571428,1573.3023999999998,1580.0,-1,3980302.552201496
29258,1580.0,1580.337142857143,1575.5035999999998,1576.2,-1,3989875.4317574236
29266,1576.2,1575.8700000000001,1579.4248,1580.69,1,4001241.083761351
29271,1580.69,1577.6285714285714,1576.3584,1573.25,-1,4020074.1463246522
29274,1573.25,1573.064285714286,1575.2391999999998,1579.73,1,4036632.277879195
29279,1579.73,1581.2114285714285,1576.9212000000002,1588.37,-1,4014554.7691398053
29285,1588.37,1588.1814285714283,1582.5964,1585.08,-1,4022870.1397338547
29305,1585.08,1585.1914285714286,1589.5767999999998,1566.79,1,3976450.8455305765
29311,1566.79,1563.1642857142858,1579.1163999999999,1555.9,1,3948812.4576752624
29328,1555.9,1556.7671428571427,1551.1244,1552.71,-1,3956908.551087425
29336,1552.71,1553.2285714285715,1554.8872000000001,1562.61,1,3982137.59878839
29339,1562.61,1560.02,1556.344,1553.83,-1,4004512.4511938924
29346,1553.83,1556.2371428571428,1558.644,1565.65,1,4034974.8165576146
29349,1565.65,1566.6599999999999,1560.3455999999999,1609.37,-1,3922300.145347639
29354,1609.37,1603.1485714285716,1575.2376000000002,1511.76,-1,4160191.8154964442
29362,1511.76,1517.3557142857146,1550.3832,1509.13,1,4152954.3542097616
29371,1509.13,1513.452857142857,1511.7616,1522.23,-1,4116904.6420973875
29375,1522.23,1520.2642857142857,1514.6332,1533.0,-1,4087776.9393222556
29380,1533.0,1530.7528571428572,1522.3884,1546.79,-1,4051005.61251648
29384,1546.79,1542.2885714285712,1532.438,1553.22,-1,4034165.597977673
29399,1553.22,1551.0057142857145,1552.2312,1548.31,1,4021412.8951499537
29402,1548.31,1547.8357142857144,1550.9064,1543.03,1,4007699.1943494733
29408,1543.03,1543.99,1547.3812,1554.21,1,4036736.9168777633
29416,1554.21,1552.5414285714287,1547.4188000000001,1525.17,-1,4112162.271280405
29423,1525.17,1534.3,1543.4335999999998,1554.92,1,4192374.2001608526
29435,1554.92,1549.8685714285714,1537.4784,1543.84,-1,4222248.088295151
29445,1543.84,1545.8385714285712,1543.6419999999998,1540.65,-1,4230972.419444532
29448,1540.65,1542.4314285714283,1543.634,1543.76,1,4239513.180957187
29453,1543.76,1545.1528571428573,1543.67,1541.46,-1,4245829.499760758
29458,1541.46,1540.9242857142856,1543.6392,1532.88,1,4222196.569222212
29467,1532.88,1532.152857142857,1538.8348,1537.86,1,4235913.58484948
29475,1537.86,1537.7,1532.3023999999998,1548.68,-1,4206110.751699471
29488,1548.68,1547.554285714286,1542.65,1578.27,-1,4125746.3012366337
29499,1578.27,1578.26,1561.3764,1581.96,-1,4116100.2939935364
29510,1581.96,1580.1014285714284,1582.3935999999999,1578.03,1,4105874.8305460443
29514,1578.03,1578.3585714285712,1580.3271999999997,1588.35,1,4132726.429217321
29517,1588.35,1587.8514285714284,1582.0744,1582.51,-1,4147921.5199382757
29522,1582.51,1574.3757142857141,1581.3283999999999,1614.0,1,4230460.049655532
29526,1614.0,1615.032857142857,1592.4184,1659.55,-1,4111068.8134338413
29531,1659.55,1656.7885714285712,1625.3095999999998,1625.49,-1,4195442.893025029
29537,1625.49,1625.3871428571426,1645.01,1640.93,1,4235294.038383233
29548,1640.93,1638.7342857142855,1627.1812,1642.8,-1,4230467.507177286
29556,1642.8,1644.3342857142857,1643.1236000000001,1650.14,-1,4211565.856639982
29563,1650.14,1650.0285714285715,1646.0996,1641.2,-1,4234382.950194688
29569,1641.2,1641.31,1646.0248,1653.99,1,4267381.827804357
29572,1653.99,1655.777142857143,1646.9720000000002,1649.12,-1,4279946.685815232
29580,1649.12,1649.1471428571429,1651.5548,1645.57,1,4270733.401921613
29584,1645.57,1645.597142857143,1649.266,1645.65,1,4270941.025220625
29588,1645.65,1646.4557142857143,1647.6488,1655.99,1,4297776.3366178125
29594,1655.99,1653.1485714285716,1648.7804,1642.35,-1,4333176.109099208
29603,1642.35,1642.9685714285713,1649.1876000000002,1646.09,1,4343043.724801118
29614,1646.09,1646.6242857142859,1642.0988,1643.24,-1,4350563.164573963
29620,1643.24,1642.3657142857141,1645.0964000000001,1636.61,1,4333009.89555597
29623,1636.61,1636.3899999999999,1641.7356,1628.33,1,4311088.165922641
29627,1628.33,1630.0242857142857,1636.1547999999998,1635.15,1,4329144.46979937
29638,1635.15,1634.685714285714,1637.3676,1629.41,1,4313947.521961772
29644,1629.41,1629.43,1633.4152000000001,1631.39,1,4319189.674700177
29650,1631.39,1632.26,1630.9507999999998,1634.11,-1,4311988.333564592
29658,1634.11,1632.7271428571428,1631.6472,1625.32,-1,4335182.841554894
29662,1625.32,1627.3557142857142,1630.8383999999999,1630.8,1,4349799.533635051
29668,1630.8,1629.8742857142856,1627.5364000000002,1616.99,-1,4386634.664588877
29673,1616.99,1618.02,1625.6788000000001,1614.83,1,4380774.930839433
29687,1614.83,1616.7899999999997,1619.2684,1624.37,1,4406655.42156614
29697,1624.37,1623.427142857143,1618.8848,1630.73,-1,4389401.761081669
29700,1630.73,1630.8585714285714,1623.4488000000001,1628.91,-1,4394300.616934672
29707,1628.91,1627.8914285714286,1630.1819999999998,1619.64,1,4369292.994218264
29711,1619.64,1619.3542857142857,1626.0344,1620.64,1,4371990.688146679
29720,1620.64,1621.6471428571429,1620.3424000000002,1631.3,-1,4343233.270869774
29725,1631.3,1628.4828571428573,1623.5336000000002,1624.7,-1,4360805.35423135
29730,1624.7,1620.412857142857,1626.0488,1608.73,1,4317940.787537761
29738,1608.73,1610.542857142857,1617.3252,1597.2,1,4286993.4829681255
29754,1597.2,1599.6842857142856,1606.3952000000002,1568.63,1,4210309.65889575
29760,1568.63,1571.6585714285713,1588.3216,1594.21,1,4278968.119510778
29771,1594.21,1591.4057142857143,1581.19,1587.44,-1,4297139.260181761
29775,1587.44,1585.7900000000002,1587.7867999999999,1582.67,1,4284227.0529354615
29778,1582.67,1581.9642857142858,1586.8588,1587.62,1,4297626.513285396
29784,1587.62,1590.4614285714285,1586.51,1573.87,-1,4334847.236479658
29790,1573.87,1571.4585714285715,1581.744,1561.64,1,4301162.636288952
29793,1561.64,1557.0057142857145,1570.9812000000002,1582.02,1,4357294.455740022
29813,1582.02,1582.7942857142857,1580.4516,1579.47,-1,4364317.818821485
29820,1579.47,1574.3528571428571,1578.3656,1585.8,1,4381808.579515351
29825,1585.8,1589.23,1581.2576000000001,1590.84,-1,4367882.286640614
29835,1590.84,1591.1985714285713,1585.6347999999998,1600.45,-1,4341496.635805448
29840,1600.45,1602.002857142857,1593.7795999999998,1557.51,-1,4457978.791162682
29851,1557.51,1556.9871428571428,1579.1663999999998,1570.75,1,4495874.945405669
29857,1570.75,1570.7985714285714,1564.5836,1569.2,-1,4500311.428719614
29863,1569.2,1571.034285714286,1569.1444000000001,1478.7,-1,4759856.537245694
29874,1478.7,1482.077142857143,1523.24,1483.89,1,4776562.87080105
29893,1483.89,1485.5,1486.9716,1484.95,1,4779974.954340294
29896,1484.95,1489.8114285714287,1487.4088000000002,1476.2,-1,4808140.738272735
29900,1476.2,1480.3214285714287,1485.1092,1479.57,1,4819117.187458468
29908,1479.57,1476.715714285714,1479.79,1442.2,1,4697399.114440413
29916,1442.2,1445.3757142857144,1462.7092000000002,1561.09,1,5084636.5161293745
29923,1561.09,1552.2985714285714,1484.3136,1391.89,-1,5635738.950024338
29930,1391.89,1396.9542857142858,1489.9504000000002,1328.63,1,5379600.285346426
29944,1328.63,1330.3885714285714,1316.7024,1324.29,-1,5397172.871573144
29952,1324.29,1334.6714285714286,1328.4304000000002,1327.08,-1,5385802.16552561
29957,1327.08,1321.6257142857141,1327.9688,1326.62,1,5383935.308217729
29961,1326.62,1321.9214285714286,1324.1728,1290.85,1,5238766.860602777
29966,1290.85,1295.0742857142857,1311.6668,1253.15,1,5085765.729065632
29986,1253.15,1263.482857142857,1283.2064,1172.33,1,4757767.016841968
29994,1172.33,1177.0728571428572,1222.5824,1220.83,1,4954598.711259781
30007,1220.83,1213.01,1221.4084,1195.11,1,4850217.037436562
30010,1195.11,1207.087142857143,1215.7939999999999,1227.07,1,4979923.036479723
30013,1227.07,1230.7371428571428,1216.6691999999998,1184.35,-1,5153297.262985475
30016,1184.35,1179.0828571428572,1208.1144,1117.8,1,4863727.513458998
30039,1117.8,1124.8057142857142,1162.7915999999998,1182.2,1,5143942.267320834
30080,1182.2,1193.1771428571428,1184.8788,1210.65,-1,5020151.743293362
30085,1210.65,1211.1814285714286,1194.0956,1182.29,-1,5137750.969692239
30092,1182.29,1182.6257142857144,1195.3108,1217.28,1,5289803.263486089
30099,1217.28,1213.6871428571428,1195.8876,1278.99,-1,5021636.7287613535
30104,1278.99,1291.6557142857143,1234.4080000000001,1278.44,-1,5023796.167225156
30126,1278.44,1275.9842857142855,1269.0792,1290.8,-1,4975225.940521593
30129,1290.8,1289.9914285714283,1276.1912,1325.61,-1,4841055.182085308
30133,1325.61,1326.3799999999999,1297.9784,1299.5,-1,4936407.47333556
30143,1299.5,1298.9485714285713,1314.7692000000002,1255.83,1,4770518.3510881085
30154,1255.83,1256.9271428571428,1278.7856,1262.42,1,4795551.767978668
30169,1262.42,1268.7042857142858,1250.44,1272.88,-1,4755817.391548433
30187,1272.88,1270.9985714285717,1276.5696,1285.61,1,4803380.048982292
30190,1285.61,1283.292857142857,1277.652,1275.42,-1,4841452.592521258
30194,1275.42,1273.6557142857143,1276.6496,1295.15,1,4916347.027021614
30198,1295.15,1298.1685714285716,1283.0328,1271.85,-1,5004793.064723505
30203,1271.85,1225.7528571428572,1270.47,1276.03,1,5021241.572810578
30217,1276.03,1276.8028571428572,1258.628,1270.78,-1,5041900.58416396
30221,1270.78,1263.72,1268.8036,1251.77,1,4966477.1984442
30228,1251.77,1249.5028571428572,1260.8980000000001,1275.82,1,5061897.105154364
30244,1275.82,1275.2700000000002,1279.8836000000001,1272.0,1,5046741.011864019
30246,1272.0,1274.462857142857,1279.09,1282.85,1,5089789.077885028
30251,1282.85,1283.8957142857141,1277.382,1258.81,-1,5185169.308958307
30255,1258.81,1263.2885714285715,1274.5152,1266.28,1,5215939.015854438
30270,1266.28,1268.1328571428571,1257.9816,1250.64,-1,5280361.80244821
30274,1250.64,1259.3400000000001,1263.9144000000001,1263.52,1,5334742.807386108
30279,1263.52,1264.1057142857142,1262.3548,1261.31,-1,5344073.709630887
30283,1261.31,1265.0214285714285,1262.9456,1258.68,-1,5355216.817872579
30286,1258.68,1258.9942857142858,1262.0132,1261.4,1,5366789.409591375
30293,1261.4,1264.3114285714287,1260.604,1276.94,-1,5300672.470139139
30301,1276.94,1278.1371428571426,1268.3056,1271.92,-1,5321510.861762942
30307,1271.92,1270.8028571428572,1274.2064,1273.85,1,5329585.674615324
30312,1273.85,1273.3885714285714,1271.8836000000001,1270.4,-1,5344019.925569064
30315,1270.4,1268.2585714285713,1270.7979999999998,1256.68,1,5286305.8564736545
30327,1256.68,1257.32,1264.12,1259.25,1,5297116.728017036
30332,1259.25,1261.0542857142857,1259.8972,1254.11,-1,5318738.4711038
30335,1254.11,1253.3600000000001,1257.6580000000001,1262.15,1,5352836.482687852
30339,1262.15,1262.8128571428572,1258.228,1265.69,-1,5337823.179079949
30349,1265.69,1267.142857142857,1265.2264,1273.12,-1,5306488.471354864
30352,1273.12,1270.6985714285713,1267.356,1267.6,-1,5329496.370344652
30356,1267.6,1266.7857142857142,1268.6292,1244.51,1,5232416.793828987
30366,1244.51,1246.4385714285713,1256.7795999999998,1226.04,1,5154761.541414766
30374,1226.04,1222.7657142857145,1239.3744,1237.0,1,5200841.756166247
30390,1237.0,1237.2142857142858,1238.9504,1242.45,1,5223755.731567303
30392,1242.45,1241.5928571428572,1239.1952,1232.52,-1,5265505.415187942
30399,1232.52,1232.5814285714284,1237.82,1227.94,1,5245938.986406616
30407,1227.94,1226.1557142857143,1229.4836,1222.38,1,5222185.854523608
30411,1222.38,1221.712857142857,1226.6412,1230.62,1,5257388.337745907
30417,1230.62,1229.0657142857144,1225.9923999999999,1213.45,-1,5330741.084945771
30422,1213.45,1211.3057142857142,1223.2108,1225.23,1,5382491.1611587675
30428,1225.23,1227.3242857142857,1220.5015999999998,1228.13,-1,5369751.329153869
30432,1228.13,1222.462857142857,1223.616,1206.73,1,5276184.13476574
30435,1206.73,1208.72,1219.9428,1185.0,1,5181174.08177256
30440,1185.0,1188.347142857143,1203.4904,1192.96,1,5215977.580245902
30448,1192.96,1194.797142857143,1189.0448000000001,1181.91,-1,5264291.48202108
30451,1181.91,1182.0842857142857,1189.1944,1250.86,1,5571398.535591448
30462,1250.86,1238.2257142857143,1205.4376,1258.71,-1,5536434.208245147
30470,1258.71,1256.6771428571428,1259.542,1259.92,1,5541756.391585215
30474,1259.92,1256.9600000000003,1258.9164,1260.15,1,5542768.046269691
30476,1260.15,1259.8428571428572,1258.4160000000002,1253.29,-1,5572941.746858835
30481,1253.29,1251.5457142857142,1256.3976,1264.34,1,5622077.2273165025
30487,1264.34,1280.2514285714285,1265.0459999999998,1241.29,-1,5724572.505556252
30504,1241.29,1240.8057142857142,1236.8944000000001,1243.68,-1,5713550.320339034
