,portfolio,position,tradeprice,alltradeqty,askprice,cash,pnl,roi(%),tot_roi(%),portfolio_price,basic_return(%),pos_value
2022/5/29 11:30,BTC,1,28961.07,1.088591053,28961.07,0,0,0,215.3306831,28961.07,-37.47790975,31533.06831
2022/5/29 11:45,BTC,0,28975.1,1.088591053,28975.1,31529.41782,2.656118627,0.008424965,215.2941782,28951.47,-37.49863454,31529.41782
2022/5/29 12:00,BTC,0,28944.28,0,28944.28,31529.41782,0,0,215.2941782,28944.28,-37.51415654,31529.41782
2022/5/29 12:15,BTC,0,28944.28,0,28944.28,31529.41782,0,0,215.2941782,28969.23,-37.46029368,31529.41782
2022/5/29 12:30,BTC,0,28944.28,0,28944.28,31529.41782,0,0,215.2941782,28948.2,-37.50569392,31529.41782
2022/5/29 12:45,BTC,0,28944.28,0,28944.28,31529.41782,0,0,215.2941782,28982.03,-37.43266063,31529.41782
2022/5/29 13:00,BTC,0,28944.28,0,28944.28,31529.41782,0,0,215.2941782,29011.56,-37.36891031,31529.41782
2022/5/29 13:15,BTC,0,28944.28,0,28944.28,31529.41782,0,0,215.2941782,29012.14,-37.36765819,31529.41782
2022/5/29 13:30,BTC,0,29037.45,0,29037.45,31529.41782,0,0,215.2941782,29037.45,-37.31301815,31529.41782
2022/5/29 13:45,BTC,0,29037.45,0,29037.45,31529.41782,0,0,215.2941782,28987.54,-37.42076546,31529.41782
2022/5/29 14:00,BTC,0,29037.45,0,29037.45,31529.41782,0,0,215.2941782,29001.18,-37.39131899,31529.41782
2022/5/29 14:15,BTC,0,29021.38,0,29021.38,31529.41782,0,0,215.2941782,29021.38,-37.34771058,31529.41782
2022/5/29 14:30,BTC,0,29021.38,0,29021.38,31529.41782,0,0,215.2941782,29027.72,-37.33402358,31529.41782
2022/5/29 14:45,BTC,0,29021.38,0,29021.38,31529.41782,0,0,215.2941782,29000.21,-37.39341306,31529.41782
2022/5/29 15:00,BTC,0,29021.38,0,29021.38,31529.41782,0,0,215.2941782,29007.86,-37.37689799,31529.41782
2022/5/29 15:15,BTC,0,29021.38,0,29021.38,31529.41782,0,0,215.2941782,28999.26,-37.39546395,31529.41782
2022/5/29 15:30,BTC,0,29021.38,0,29021.38,31529.41782,0,0,215.2941782,29005.77,-37.38140995,31529.41782
2022/5/29 15:45,BTC,0,29054.92,0,29054.92,31529.41782,0,0,215.2941782,29054.92,-37.27530335,31529.41782
2022/5/29 16:00,BTC,0,29110.36,0,29110.36,31529.41782,0,0,215.2941782,29110.36,-37.15561769,31529.41782
2022/5/29 16:15,BTC,0,29110.36,0,29110.36,31529.41782,0,0,215.2941782,29080.56,-37.21995089,31529.41782
2022/5/29 16:30,BTC,0,29110.36,0,29110.36,31529.41782,0,0,215.2941782,29060.48,-37.26330024,31529.41782
2022/5/29 16:45,BTC,-1,28978.7,1.087802832,28978.7,0,0,0,215.2941782,28978.7,-37.43984954,31529.41782
2022/5/29 17:00,BTC,-1,28978.7,1.087802832,28978.7,0,0,0,215.2941782,28968.66,-37.46152421,31529.41782
2022/5/29 17:15,BTC,0,28992.54,1.087802832,28992.54,31495.44148,-27.67045805,-0.08777832,214.9544148,29003.08,-37.38721721,31495.44148
2022/5/29 17:30,BTC,0,28992.54,1.087802832,28992.54,31495.44148,0,0,214.9544148,29023.55,-37.34302591,31495.44148
2022/5/29 17:45,BTC,0,29109.77,0,29109.77,31495.44148,0,0,214.9544148,29160,-37.04845326,31495.44148
2022/5/29 18:00,BTC,0,29109.77,0,29109.77,31495.44148,0,0,214.9544148,29141.43,-37.08854278,31495.44148
2022/5/29 18:15,BTC,0,29109.77,0,29109.77,31495.44148,0,0,214.9544148,29103.47,-37.17049205,31495.44148
2022/5/29 18:30,BTC,0,29109.77,0,29109.77,31495.44148,0,0,214.9544148,29184.74,-36.99504375,31495.44148
2022/5/29 18:45,BTC,0,29109.77,0,29109.77,31495.44148,0,0,214.9544148,29154.1,-37.06119037,31495.44148
2022/5/29 19:00,BTC,0,29109.77,0,29109.77,31495.44148,0,0,214.9544148,29178.56,-37.00838534,31495.44148
2022/5/29 19:15,BTC,1,29211.76,1.077961149,29211.76,0,0,0,214.9544148,29211.76,-36.93671211,31495.44148
2022/5/29 19:30,BTC,0,29223.64,1.077961149,29223.64,31495.64818,6.505788743,0.020660419,214.9564818,29205.59,-36.9500321,31495.64818
2022/5/29 19:45,BTC,0,29223.64,1.077961149,29223.64,31495.64818,0,0,214.9564818,29361.41,-36.61364287,31495.64818
2022/5/29 20:00,BTC,0,29223.64,1.077961149,29223.64,31495.64818,0,0,214.9564818,29350.01,-36.63825356,31495.64818
2022/5/29 20:15,BTC,0,29223.64,1.077961149,29223.64,31495.64818,0,0,214.9564818,29392.09,-36.5474099,31495.64818
2022/5/29 20:30,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29408.54,-36.51189711,31495.64818
2022/5/29 20:45,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29341.07,-36.65755352,31495.64818
2022/5/29 21:00,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29357.93,-36.62115561,31495.64818
2022/5/29 21:15,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29340.73,-36.65828752,31495.64818
2022/5/29 21:30,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29314.73,-36.71441716,31495.64818
2022/5/29 21:45,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29339.57,-36.66079176,31495.64818
2022/5/29 22:00,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29316.33,-36.71096302,31495.64818
2022/5/29 22:15,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29333.95,-36.6729244,31495.64818
2022/5/29 22:30,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29177.91,-37.00978858,31495.64818
2022/5/29 22:45,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29189.24,-36.98532901,31495.64818
2022/5/29 23:00,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29173.14,-37.02008621,31495.64818
2022/5/29 23:15,BTC,0,29408.54,0,29408.54,31495.64818,0,0,214.9564818,29201.33,-36.95922873,31495.64818
2022/5/29 23:30,BTC,1,29265.98,1.075971112,29265.98,0,0,0,214.9564818,29265.98,-36.81966023,31495.64818
2022/5/29 23:45,BTC,1,29265.98,1.075971112,29265.98,0,0,0,214.9564818,29292.04,-36.76340106,31495.64818
2022/5/30 0:00,BTC,1,29265.98,1.075971112,29265.98,0,0,0,214.9564818,29314.62,-36.71465463,31495.64818
2022/5/30 0:15,BTC,0,29306.89,1.075971112,29306.89,31520.75368,31.40463139,0.099730964,215.2075368,29284.96,-36.77868559,31520.75368
2022/5/30 0:30,BTC,0,29306.89,1.075971112,29306.89,31520.75368,0,0,215.2075368,29285.24,-36.77808112,31520.75368
2022/5/30 0:45,BTC,0,29306.89,1.075971112,29306.89,31520.75368,0,0,215.2075368,29263.46,-36.82510048,31520.75368
2022/5/30 1:00,BTC,0,29306.89,1.075971112,29306.89,31520.75368,0,0,215.2075368,29332.78,-36.67545024,31520.75368
2022/5/30 1:15,BTC,0,29306.89,1.075971112,29306.89,31520.75368,0,0,215.2075368,29250.71,-36.85262559,31520.75368
2022/5/30 1:30,BTC,0,29237.63,0,29237.63,31520.75368,0,0,215.2075368,29237.63,-36.88086312,31520.75368
2022/5/30 1:45,BTC,0,29214.73,0,29214.73,31520.75368,0,0,215.2075368,29214.73,-36.93030038,31520.75368
2022/5/30 2:00,BTC,0,29214.73,0,29214.73,31520.75368,0,0,215.2075368,29234.33,-36.88798726,31520.75368
2022/5/30 2:15,BTC,0,29214.73,0,29214.73,31520.75368,0,0,215.2075368,29205.61,-36.94998893,31520.75368
2022/5/30 2:30,BTC,0,29214.73,0,29214.73,31520.75368,0,0,215.2075368,29143.58,-37.08390129,31520.75368
2022/5/30 2:45,BTC,0,29077.98,0,29077.98,31520.75368,0,0,215.2075368,29077.98,-37.22552068,31520.75368
2022/5/30 3:00,BTC,0,29077.98,0,29077.98,31520.75368,0,0,215.2075368,29114.39,-37.1469176,31520.75368
2022/5/30 3:15,BTC,0,29077.98,0,29077.98,31520.75368,0,0,215.2075368,29118.72,-37.13756985,31520.75368
2022/5/30 3:30,BTC,1,29163.97,1.080595321,29163.97,0,0,0,215.2075368,29163.97,-37.0398827,31520.75368
2022/5/30 3:45,BTC,0,29165.42,1.080595321,29165.42,31503.40998,-11.03954334,-0.0350301,215.0340998,29130.42,-37.11231152,31503.40998
2022/5/30 4:00,BTC,0,29109.88,0,29109.88,31503.40998,0,0,215.0340998,29109.88,-37.15665393,31503.40998
2022/5/30 4:15,BTC,0,29109.88,0,29109.88,31503.40998,0,0,215.0340998,29171.12,-37.02444705,31503.40998
2022/5/30 4:30,BTC,0,29109.88,0,29109.88,31503.40998,0,0,215.0340998,29171.11,-37.02446864,31503.40998
2022/5/30 4:45,BTC,0,29109.88,0,29109.88,31503.40998,0,0,215.0340998,29174.35,-37.01747402,31503.40998
2022/5/30 5:00,BTC,0,29231.45,0,29231.45,31503.40998,0,0,215.0340998,29231.45,-36.8942047,31503.40998
2022/5/30 5:15,BTC,0,29231.45,0,29231.45,31503.40998,0,0,215.0340998,29187.55,-36.98897743,31503.40998
2022/5/30 5:30,BTC,0,29231.45,0,29231.45,31503.40998,0,0,215.0340998,29198.1,-36.96620175,31503.40998
2022/5/30 5:45,BTC,0,29288.7,0,29288.7,31503.40998,0,0,215.0340998,29288.7,-36.77061156,31503.40998
2022/5/30 6:00,BTC,1,29451.62,1.069452523,29451.62,0,0,0,215.0340998,29451.62,-36.41889462,31503.40998
2022/5/30 6:15,BTC,0,29453.5,1.069452523,29453.5,31486.52023,-10.58907721,-0.033619203,214.8652023,29431.99,-36.46127249,31486.52023
2022/5/30 6:30,BTC,0,29414.99,0,29414.99,31486.52023,0,0,214.8652023,29414.99,-36.49797264,31486.52023
2022/5/30 6:45,BTC,0,29414.99,0,29414.99,31486.52023,0,0,214.8652023,29472.73,-36.37332167,31486.52023
2022/5/30 7:00,BTC,0,29414.99,0,29414.99,31486.52023,0,0,214.8652023,29462.96,-36.39441346,31486.52023
2022/5/30 7:15,BTC,0,29414.99,0,29414.99,31486.52023,0,0,214.8652023,29443.96,-36.43543127,31486.52023
2022/5/30 7:30,BTC,0,29438.55,0,29438.55,31486.52023,0,0,214.8652023,29438.55,-36.44711055,31486.52023
2022/5/30 7:45,BTC,-1,29370.55,1.071829534,29370.55,0,0,0,214.8652023,29370.55,-36.59391114,31486.52023
2022/5/30 8:00,BTC,-1,29370.55,1.071829534,29370.55,0,0,0,214.8652023,29351.1,-36.63590043,31486.52023
2022/5/30 8:15,BTC,-1,29370.55,1.071829534,29370.55,0,0,0,214.8652023,29326.12,-36.68982806,31486.52023
2022/5/30 8:30,BTC,0,29322.57,1.071829534,29322.57,31525.36354,45.14062174,0.14339359,215.2536354,29357.51,-36.62206232,31525.36354
2022/5/30 8:45,BTC,0,29374.78,0,29374.78,31525.36354,0,0,215.2536354,29433.95,-36.45704118,31525.36354
2022/5/30 9:00,BTC,0,29513.35,0,29513.35,31525.36354,0,0,215.2536354,29513.35,-36.28562991,31525.36354
2022/5/30 9:15,BTC,0,29654.62,0,29654.62,31525.36354,0,0,215.2536354,29654.62,-35.98065168,31525.36354
2022/5/30 9:30,BTC,0,30187.46,0,30187.46,31525.36354,0,0,215.2536354,30187.46,-34.83033954,31525.36354
2022/5/30 9:45,BTC,0,30187.46,0,30187.46,31525.36354,0,0,215.2536354,30130.86,-34.95252944,31525.36354
2022/5/30 10:00,BTC,0,30187.46,0,30187.46,31525.36354,0,0,215.2536354,30122.7,-34.97014551,31525.36354
2022/5/30 10:15,BTC,0,30187.46,0,30187.46,31525.36354,0,0,215.2536354,30199.85,-34.80359161,31525.36354
2022/5/30 10:30,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30322.64,-34.5385086,31525.36354
2022/5/30 10:45,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30246.57,-34.70273097,31525.36354
2022/5/30 11:00,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30293.39,-34.60165444,31525.36354
2022/5/30 11:15,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30324.69,-34.534083,31525.36354
2022/5/30 11:30,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30347.07,-34.48576833,31525.36354
2022/5/30 11:45,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30306.3,-34.57378392,31525.36354
2022/5/30 12:00,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30260.49,-34.67268002,31525.36354
2022/5/30 12:15,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30323.03,-34.53766666,31525.36354
2022/5/30 12:30,BTC,0,30322.64,0,30322.64,31525.36354,0,0,215.2536354,30331.39,-34.51961882,31525.36354
2022/5/30 12:45,BTC,0,30371.07,0,30371.07,31525.36354,0,0,215.2536354,30371.07,-34.43395636,31525.36354
2022/5/30 13:00,BTC,0,30371.07,0,30371.07,31525.36354,0,0,215.2536354,30369.99,-34.4362879,31525.36354
2022/5/30 13:15,BTC,0,30371.07,0,30371.07,31525.36354,0,0,215.2536354,30304.78,-34.57706534,31525.36354
2022/5/30 13:30,BTC,0,30371.07,0,30371.07,31525.36354,0,0,215.2536354,30441.87,-34.28111104,31525.36354
2022/5/30 13:45,BTC,0,30760.8,0,30760.8,31525.36354,0,0,215.2536354,30760.8,-33.59259469,31525.36354
2022/5/30 14:00,BTC,0,30760.8,0,30760.8,31525.36354,0,0,215.2536354,30712.04,-33.69785935,31525.36354
2022/5/30 14:15,BTC,0,30760.8,0,30760.8,31525.36354,0,0,215.2536354,30778.21,-33.55500942,31525.36354
2022/5/30 14:30,BTC,0,30760.8,0,30760.8,31525.36354,0,0,215.2536354,30683.45,-33.75958036,31525.36354
2022/5/30 14:45,BTC,0,30760.8,0,30760.8,31525.36354,0,0,215.2536354,30610.32,-33.91745576,31525.36354
2022/5/30 15:00,BTC,0,30576.03,0,30576.03,31525.36354,0,0,215.2536354,30576.03,-33.99148211,31525.36354
2022/5/30 15:15,BTC,0,30576.03,0,30576.03,31525.36354,0,0,215.2536354,30627.04,-33.88136008,31525.36354
2022/5/30 15:30,BTC,0,30576.03,0,30576.03,31525.36354,0,0,215.2536354,30640.47,-33.85236697,31525.36354
2022/5/30 15:45,BTC,1,30679.65,1.027360432,30679.65,0,0,0,215.2536354,30679.65,-33.76778392,31525.36354
2022/5/30 16:00,BTC,0,30679.65,1.027360432,30679.65,31512.75466,-6.303811694,-0.02,215.1275466,30675.9,-33.77587954,31512.75466
2022/5/30 16:15,BTC,0,30679.65,1.027360432,30679.65,31512.75466,0,0,215.1275466,30680.04,-33.76694198,31512.75466
2022/5/30 16:30,BTC,0,30684.84,0,30684.84,31512.75466,0,0,215.1275466,30684.84,-33.75657958,31512.75466
2022/5/30 16:45,BTC,0,30684.84,0,30684.84,31512.75466,0,0,215.1275466,30645.65,-33.84118421,31512.75466
2022/5/30 17:00,BTC,0,30684.84,0,30684.84,31512.75466,0,0,215.1275466,30652.06,-33.8273461,31512.75466
2022/5/30 17:15,BTC,1,30698.15,1.026330646,30698.15,0,0,0,215.1275466,30698.15,-33.72784552,31512.75466
2022/5/30 17:30,BTC,1,30698.15,1.026330646,30698.15,0,0,0,215.1275466,30713.06,-33.69565734,31512.75466
2022/5/30 17:45,BTC,0,30643.54,1.026330646,30643.54,31437.82403,-68.62807823,-0.217822299,214.3782403,30629.34,-33.87639477,31437.82403
2022/5/30 18:00,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30590.07,-33.96117211,31437.82403
2022/5/30 18:15,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30644.88,-33.84284652,31437.82403
2022/5/30 18:30,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30581.52,-33.97963012,31437.82403
2022/5/30 18:45,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30643.28,-33.84630065,31437.82403
2022/5/30 19:00,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30662.07,-33.80573619,31437.82403
2022/5/30 19:15,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30617.08,-33.90286205,31437.82403
2022/5/30 19:30,BTC,0,30590.07,0,30590.07,31437.82403,0,0,214.3782403,30670.37,-33.78781788,31437.82403
2022/5/30 19:45,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30881.55,-33.3319157,31437.82403
2022/5/30 20:00,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30460.98,-34.23985576,31437.82403
2022/5/30 20:15,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30450.81,-34.26181108,31437.82403
2022/5/30 20:30,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30502.08,-34.15112775,31437.82403
2022/5/30 20:45,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30285.41,-34.61888192,31437.82403
2022/5/30 21:00,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30373.62,-34.42845134,31437.82403
2022/5/30 21:15,BTC,0,30881.55,0,30881.55,31437.82403,0,0,214.3782403,30413.08,-34.34326382,31437.82403
2022/5/30 21:30,BTC,0,30528.83,0,30528.83,31437.82403,0,0,214.3782403,30528.83,-34.09337899,31437.82403
2022/5/30 21:45,BTC,1,30693.91,1.024031688,30693.91,0,0,0,214.3782403,30693.91,-33.73699897,31437.82403
2022/5/30 22:00,BTC,0,30702.51,1.024031688,30702.51,31427.767,-3.769464739,-0.01199262,214.27767,30611.11,-33.91575028,31427.767
2022/5/30 22:15,BTC,-1,30483.12,1.030782986,30483.12,0,0,0,214.27767,30483.12,-34.19205921,31427.767
2022/5/30 22:30,BTC,0,30450,1.030782986,30450,31443.06604,21.58459572,0.068693756,214.4306604,30492.11,-34.17265131,31443.06604
2022/5/30 22:45,BTC,0,30500.12,0,30500.12,31443.06604,0,0,214.4306604,30517.69,-34.11742838,31443.06604
2022/5/30 23:00,BTC,0,30557.6,0,30557.6,31443.06604,0,0,214.4306604,30557.6,-34.03126939,31443.06604
2022/5/30 23:15,BTC,0,30610.8,0,30610.8,31443.06604,0,0,214.4306604,30610.8,-33.91641952,31443.06604
2022/5/30 23:30,BTC,0,30610.8,0,30610.8,31443.06604,0,0,214.4306604,30629.14,-33.87682653,31443.06604
2022/5/30 23:45,BTC,0,30610.8,0,30610.8,31443.06604,0,0,214.4306604,30598.33,-33.94334015,31443.06604
2022/5/31 0:00,BTC,0,30610.8,0,30610.8,31443.06604,0,0,214.4306604,30612.38,-33.91300856,31443.06604
2022/5/31 0:15,BTC,0,30683.21,0,30683.21,31443.06604,0,0,214.4306604,30683.21,-33.76009848,31443.06604
2022/5/31 0:30,BTC,0,30683.21,0,30683.21,31443.06604,0,0,214.4306604,30595.62,-33.94919059,31443.06604
2022/5/31 0:45,BTC,0,30683.21,0,30683.21,31443.06604,0,0,214.4306604,30697,-33.73032818,31443.06604
2022/5/31 1:00,BTC,0,30683.21,0,30683.21,31443.06604,0,0,214.4306604,30711.65,-33.69870129,31443.06604
2022/5/31 1:15,BTC,0,30765.69,0,30765.69,31443.06604,0,0,214.4306604,30765.69,-33.582038,31443.06604
2022/5/31 1:30,BTC,0,30765.69,0,30765.69,31443.06604,0,0,214.4306604,30702.75,-33.7179149,31443.06604
2022/5/31 1:45,BTC,0,30765.69,0,30765.69,31443.06604,0,0,214.4306604,30695,-33.73464585,31443.06604
2022/5/31 2:00,BTC,0,30658.29,0,30658.29,31443.06604,0,0,214.4306604,30658.29,-33.81389658,31443.06604
2022/5/31 2:15,BTC,0,30658.29,0,30658.29,31443.06604,0,0,214.4306604,30712.2,-33.69751393,31443.06604
2022/5/31 2:30,BTC,0,30658.29,0,30658.29,31443.06604,0,0,214.4306604,30668.98,-33.79081866,31443.06604
2022/5/31 2:45,BTC,0,30658.29,0,30658.29,31443.06604,0,0,214.4306604,30741.93,-33.63333185,31443.06604
2022/5/31 3:00,BTC,0,30658.29,0,30658.29,31443.06604,0,0,214.4306604,30710.37,-33.70146459,31443.06604
2022/5/31 3:15,BTC,0,30658.29,0,30658.29,31443.06604,0,0,214.4306604,30628.6,-33.8779923,31443.06604
2022/5/31 3:30,BTC,0,30599.66,0,30599.66,31443.06604,0,0,214.4306604,30599.66,-33.94046891,31443.06604
2022/5/31 3:45,BTC,0,30599.66,0,30599.66,31443.06604,0,0,214.4306604,30869.97,-33.35691498,31443.06604
2022/5/31 4:00,BTC,1,31210.62,1.007246169,31210.62,0,0,0,214.4306604,31210.62,-32.62150879,31443.06604
2022/5/31 4:15,BTC,1,31210.62,1.007246169,31210.62,0,0,0,214.4306604,31230.53,-32.57852644,31443.06604
2022/5/31 4:30,BTC,1,31210.62,1.007246169,31210.62,0,0,0,214.4306604,31248.04,-32.54072529,31443.06604
2022/5/31 4:45,BTC,1,31210.62,1.007246169,31210.62,0,0,0,214.4306604,31733.35,-31.49302244,31443.06604
2022/5/31 5:00,BTC,1,31210.62,1.007246169,31210.62,0,0,0,214.4306604,31754.74,-31.44684502,31443.06604
2022/5/31 5:15,BTC,0,31675,1.007246169,31675,31891.7606,454.983167,1.447295824,218.917606,31629.26,-31.71773528,31891.7606
2022/5/31 5:30,BTC,0,31675,1.007246169,31675,31891.7606,0,0,218.917606,31695.65,-31.57441041,31891.7606
2022/5/31 5:45,BTC,0,31675,1.007246169,31675,31891.7606,0,0,218.917606,31569.99,-31.84568927,31891.7606
2022/5/31 6:00,BTC,0,31675,1.007246169,31675,31891.7606,0,0,218.917606,31659.36,-31.65275443,31891.7606
2022/5/31 6:15,BTC,1,31681.34,1.006440455,31681.34,0,0,0,218.917606,31681.34,-31.6053033,31891.7606
2022/5/31 6:30,BTC,1,31681.34,1.006440455,31681.34,0,0,0,218.917606,31683.32,-31.60102881,31891.7606
2022/5/31 6:45,BTC,1,31681.34,1.006440455,31681.34,0,0,0,218.917606,31836.05,-31.27131037,31891.7606
2022/5/31 7:00,BTC,0,31804.64,1.006440455,31804.64,31996.67256,111.2903176,0.349032408,219.9667256,31720.02,-31.52179967,31996.67256
2022/5/31 7:15,BTC,0,31804.64,1.006440455,31804.64,31996.67256,0,0,219.9667256,31722.77,-31.51586288,31996.67256
2022/5/31 7:30,BTC,0,31777.27,0,31777.27,31996.67256,0,0,219.9667256,31777.27,-31.39820653,31996.67256
2022/5/31 7:45,BTC,0,31777.27,0,31777.27,31996.67256,0,0,219.9667256,31647.4,-31.67857407,31996.67256
2022/5/31 8:00,BTC,0,31777.27,0,31777.27,31996.67256,0,0,219.9667256,31580.03,-31.82401459,31996.67256
2022/5/31 8:15,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31504.42,-31.98724389,31996.67256
2022/5/31 8:30,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31590.33,-31.80177862,31996.67256
2022/5/31 8:45,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31516.95,-31.96019372,31996.67256
2022/5/31 9:00,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31545.54,-31.89847271,31996.67256
2022/5/31 9:15,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31558.22,-31.87109872,31996.67256
2022/5/31 9:30,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31546.9,-31.8955367,31996.67256
2022/5/31 9:45,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31612.41,-31.7541116,31996.67256
2022/5/31 10:00,BTC,0,31504.42,0,31504.42,31996.67256,0,0,219.9667256,31631.01,-31.71395733,31996.67256
2022/5/31 10:15,BTC,0,31662,0,31662,31996.67256,0,0,219.9667256,31662,-31.64705512,31996.67256
2022/5/31 10:30,BTC,1,31725.81,1.008335902,31725.81,0,0,0,219.9667256,31725.81,-31.50930003,31996.67256
2022/5/31 10:45,BTC,1,31725.81,1.008335902,31725.81,0,0,0,219.9667256,31733.09,-31.49358373,31996.67256
2022/5/31 11:00,BTC,0,31685.79,1.008335902,31685.79,31937.13966,-53.13357063,-0.166092894,219.3713966,31650.14,-31.67265887,31937.13966
2022/5/31 11:15,BTC,0,31685.79,1.008335902,31685.79,31937.13966,0,0,219.3713966,31800,-31.34913627,31937.13966
2022/5/31 11:30,BTC,0,31685.79,1.008335902,31685.79,31937.13966,0,0,219.3713966,31766.12,-31.42227751,31937.13966
2022/5/31 11:45,BTC,0,31685.79,1.008335902,31685.79,31937.13966,0,0,219.3713966,31770.76,-31.41226053,31937.13966
2022/5/31 12:00,BTC,0,31771.69,0,31771.69,31937.13966,0,0,219.3713966,31771.69,-31.41025281,31937.13966
2022/5/31 12:15,BTC,0,31771.69,0,31771.69,31937.13966,0,0,219.3713966,31684.99,-31.59742356,31937.13966
2022/5/31 12:30,BTC,0,31771.69,0,31771.69,31937.13966,0,0,219.3713966,31698.39,-31.56849521,31937.13966
2022/5/31 12:45,BTC,0,31771.69,0,31771.69,31937.13966,0,0,219.3713966,31704.39,-31.55554222,31937.13966
2022/5/31 13:00,BTC,0,31771.69,0,31771.69,31937.13966,0,0,219.3713966,31698.12,-31.5690781,31937.13966
2022/5/31 13:15,BTC,0,31771.69,0,31771.69,31937.13966,0,0,219.3713966,31651.88,-31.6689025,31937.13966
2022/5/31 13:30,BTC,-1,31621.25,1.009787792,31621.25,0,0,0,219.3713966,31621.25,-31.73502753,31937.13966
2022/5/31 13:45,BTC,-1,31621.25,1.009787792,31621.25,0,0,0,219.3713966,31563.59,-31.85950579,31937.13966
2022/5/31 14:00,BTC,-1,31621.25,1.009787792,31621.25,0,0,0,219.3713966,31562.7,-31.86142715,31937.13966
2022/5/31 14:15,BTC,-1,31621.25,1.009787792,31621.25,0,0,0,219.3713966,31472.3,-32.05658558,31937.13966
2022/5/31 14:30,BTC,0,31480.95,1.009787792,31480.95,32059.70982,128.9575957,0.403866451,220.5970982,31550.45,-31.88787285,32059.70982
2022/5/31 14:45,BTC,0,31480.95,1.009787792,31480.95,32059.70982,0,0,220.5970982,31514.34,-31.96582828,32059.70982
2022/5/31 15:00,BTC,0,31480.95,1.009787792,31480.95,32059.70982,0,0,220.5970982,31558.69,-31.87008407,32059.70982
2022/5/31 15:15,BTC,0,31480.95,1.009787792,31480.95,32059.70982,0,0,220.5970982,31513.03,-31.96865635,32059.70982
2022/5/31 15:30,BTC,0,31480.95,1.009787792,31480.95,32059.70982,0,0,220.5970982,31670.4,-31.62892092,32059.70982
2022/5/31 15:45,BTC,0,31480.95,1.009787792,31480.95,32059.70982,0,0,220.5970982,31658.54,-31.65452467,32059.70982
2022/5/31 16:00,BTC,0,31480.95,1.009787792,31480.95,32059.70982,0,0,220.5970982,31658.41,-31.65480532,32059.70982
2022/5/31 16:15,BTC,-1,31640.59,1.013043622,31640.59,0,0,0,220.5970982,31640.59,-31.69327571,32059.70982
2022/5/31 16:30,BTC,-1,31640.59,1.013043622,31640.59,0,0,0,220.5970982,31616.52,-31.7452388,32059.70982
2022/5/31 16:45,BTC,-1,31640.59,1.013043622,31640.59,0,0,0,220.5970982,31558.81,-31.86982501,32059.70982
2022/5/31 17:00,BTC,0,31582.25,1.013043622,31582.25,32099.60117,46.30328612,0.144457167,220.9960117,31588.37,-31.80600993,32099.60117
2022/5/31 17:15,BTC,0,31582.25,1.013043622,31582.25,32099.60117,0,0,220.9960117,31528.17,-31.93597163,32099.60117
2022/5/31 17:30,BTC,0,31582.25,1.013043622,31582.25,32099.60117,0,0,220.9960117,31534.9,-31.92144269,32099.60117
