,portfolio,position,tradeprice,alltradeqty,askprice,cash,pnl,roi(%),tot_roi(%),portfolio_price,basic_return(%),pos_value,same_percentage
2022-03-15 23:30:00,ETH ,-1,2529.25,32.81227055118664,2529.25,83023.64474948861,0.0,0.0,730.2364474948861,2579.01,-30.109834719478386,83023.6447494886,0.8462
2022-03-15 23:45:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,-33.909512878418326,-0.040859543342888216,729.565257787104,2583.6,-29.985447509410346,82956.52577871039,0.5289
2022-03-16 00:00:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2572.74,-30.27974927440795,82956.52577871039,-1.2682
2022-03-16 00:15:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2584.72,-29.95509594616934,82956.52577871039,1.4965
2022-03-16 00:30:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2594.58,-29.687893791208346,82956.52577871039,1.976
2022-03-16 00:45:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2607.39,-29.340747786639355,82956.52577871039,0.5528
2022-03-16 01:00:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2605.86,-29.382210189995366,82956.52577871039,-0.306
2022-03-16 01:15:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2587.17,-29.88870190157964,82956.52577871039,-4.481
2022-03-16 01:30:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2586.79,-29.89899975339355,82956.52577871039,-0.0451
2022-03-16 01:45:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2591.82,-29.76268871490939,82956.52577871039,0.7754
2022-03-16 02:00:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2596.25,-29.642637442447207,82956.52577871039,0.5319
2022-03-16 02:15:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2595.55,-29.66160716947283,82956.52577871039,-0.1196
2022-03-16 02:30:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2604.6,-29.4163556986415,82956.52577871039,0.852
2022-03-16 02:45:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2607.93,-29.32611399721959,82956.52577871039,0.2897
2022-03-16 03:00:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2638.85,-28.488194054887554,82956.52577871039,1.4631
2022-03-16 03:15:00,ETH ,-1,2583.6,32.09604550565061,2583.6,82956.52577871039,0.0,0.0,729.565257787104,2655.93,-28.02533271546223,82956.52577871039,1.4541
2022-03-16 03:30:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,-34.068540078245874,-0.04108437838674718,728.8927462832065,2653.64,-28.087390822446075,82889.27462832065,-0.256
2022-03-16 03:45:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2649.54,-28.198499223596173,82889.27462832065,-0.4605
2022-03-16 04:00:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2663.23,-27.82750556219496,82889.27462832065,1.1878
2022-03-16 04:15:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2639.03,-28.48331612508096,82889.27462832065,-3.049
2022-03-16 04:30:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2637.52,-28.52423653623625,82889.27462832065,-0.1334
2022-03-16 04:45:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2626.7,-28.817454316832386,82889.27462832065,-0.9935
2022-03-16 05:00:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2616.26,-29.100374245614603,82889.27462832065,-0.8921
2022-03-16 05:15:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2619.27,-29.01880441940441,82889.27462832065,0.3938
2022-03-16 05:30:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2623.98,-28.891165256131966,82889.27462832065,0.5232
2022-03-16 05:45:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2629.72,-28.73561349452182,82889.27462832065,0.6092
2022-03-16 06:00:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2634.44,-28.607703335149008,82889.27462832065,0.6711
2022-03-16 06:15:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2626.61,-28.819893281735677,82889.27462832065,-0.8741
2022-03-16 06:30:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2623.77,-28.896856174239655,82889.27462832065,-0.4523
2022-03-16 06:45:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2622.08,-28.942654515201532,82889.27462832065,-0.3864
2022-03-16 07:00:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2626.93,-28.81122140652397,82889.27462832065,0.5004
2022-03-16 07:15:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2613.0,-29.18871897433396,82889.27462832065,-1.9243
2022-03-16 07:30:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2618.67,-29.035064185426375,82889.27462832065,1.5053
2022-03-16 07:45:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2621.26,-28.964876195431543,82889.27462832065,0.3461
2022-03-16 08:00:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2621.47,-28.95918527732387,82889.27462832065,0.0389
2022-03-16 08:15:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2617.99,-29.05349192025128,82889.27462832065,-0.5576
2022-03-16 08:30:00,ETH ,-1,2653.64,31.22357174238756,2653.64,82889.27462832065,0.0,0.0,728.8927462832065,2620.89,-28.974903051145102,82889.27462832065,0.3892
2022-03-16 08:45:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,1228.1697025209942,1.4822920968933109,740.8428862099032,2613.26,-29.181673075724433,84084.28862099032,-1.2437
2022-03-16 09:00:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,0.0,0.0,740.8428862099032,2614.0,-29.16161936429735,84084.28862099032,0.1097
2022-03-16 09:15:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,0.0,0.0,740.8428862099032,2626.8,-28.81474435582872,84084.28862099032,1.9451
2022-03-16 09:30:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,0.0,0.0,740.8428862099032,2621.87,-28.94834543330922,84084.28862099032,-0.7676
2022-03-16 09:45:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,0.0,0.0,740.8428862099032,2646.56,-28.279256061505283,84084.28862099032,1.1306
2022-03-16 10:00:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,0.0,0.0,740.8428862099032,2655.71,-28.031294629670285,84084.28862099032,0.6052
2022-03-16 10:15:00,ETH ,1,2613.26,32.16314293470298,2613.26,84084.28862099032,0.0,0.0,740.8428862099032,2722.16,-26.23052554273745,84084.28862099032,3.6243
2022-03-16 10:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,2778.243023714465,3.3054388771113317,768.2889792925638,2700.72,-26.8115411819224,86828.89792925639,-1.3687
2022-03-16 10:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2691.58,-27.059231617657026,86828.89792925639,-0.9251
2022-03-16 11:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2685.22,-27.231585137489876,86828.89792925639,-0.6468
2022-03-16 11:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2638.54,-28.496594933998903,86828.89792925639,-2.2034
2022-03-16 11:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2636.3,-28.557298060480907,86828.89792925639,-0.183
2022-03-16 11:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2621.81,-28.949971409911416,86828.89792925639,-1.6028
2022-03-16 12:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2628.0,-28.78222482378479,86828.89792925639,0.4753
2022-03-16 12:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2617.58,-29.06460276036628,86828.89792925639,-0.8239
2022-03-16 12:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2613.57,-29.173272196613087,86828.89792925639,-0.5696
2022-03-16 12:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2619.98,-28.999563696278415,86828.89792925639,1.6042
2022-03-16 13:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2614.2,-29.15619944229003,86828.89792925639,-0.8631
2022-03-16 13:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2620.72,-28.979509984851326,86828.89792925639,1.6845
2022-03-16 13:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2619.9,-29.001731665081337,86828.89792925639,-0.1336
2022-03-16 13:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2627.75,-28.78899972629394,86828.89792925639,1.3246
2022-03-16 14:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2629.09,-28.752686248844878,86828.89792925639,0.3315
2022-03-16 14:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2634.11,-28.616646206461088,86828.89792925639,0.5093
2022-03-16 14:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2640.92,-28.432097862111767,86828.89792925639,0.7369
2022-03-16 14:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2643.41,-28.364619833120607,86828.89792925639,0.2635
2022-03-16 15:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2643.11,-28.372749716131583,86828.89792925639,-0.0472
2022-03-16 15:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2638.0,-28.511228723418675,86828.89792925639,-0.8513
2022-03-16 15:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2641.67,-28.411773154584306,86828.89792925639,0.6731
2022-03-16 15:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2646.41,-28.283321003010776,86828.89792925639,0.9775
2022-03-16 16:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2651.71,-28.13969306981673,86828.89792925639,0.6328
2022-03-16 16:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2658.6,-27.952976756664476,86828.89792925639,0.7032
2022-03-16 16:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2661.28,-27.880349801766354,86828.89792925639,0.3488
2022-03-16 16:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2676.41,-27.470332701912426,86828.89792925639,0.9698
2022-03-16 17:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2679.8,-27.378465023888303,86828.89792925639,0.3889
2022-03-16 17:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2677.85,-27.431309263459703,86828.89792925639,-0.1565
2022-03-16 17:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2678.05,-27.425889341452375,86828.89792925639,0.0237
2022-03-16 17:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2677.67,-27.43618719326629,86828.89792925639,-0.0901
2022-03-16 18:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2683.02,-27.29120427957042,86828.89792925639,0.5925
2022-03-16 18:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2690.57,-27.086602223794,86828.89792925639,0.6944
2022-03-16 18:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2678.48,-27.414236509136636,86828.89792925639,-1.4907
2022-03-16 18:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2683.64,-27.274402521347724,86828.89792925639,0.9881
2022-03-16 19:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2672.85,-27.566807313642762,86828.89792925639,-1.7112
2022-03-16 19:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2673.78,-27.541604676308708,86828.89792925639,0.0866
2022-03-16 19:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2698.63,-26.868179366898907,86828.89792925639,1.4652
2022-03-16 19:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2691.33,-27.06600652016618,86828.89792925639,-0.7157
2022-03-16 20:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2696.53,-26.92508854797579,86828.89792925639,0.5262
2022-03-16 20:15:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2678.87,-27.403667661222357,86828.89792925639,-2.1978
2022-03-16 20:30:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2678.81,-27.405293637824556,86828.89792925639,-0.0089
2022-03-16 20:45:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2670.29,-27.636182315336487,86828.89792925639,-0.7729
2022-03-16 21:00:00,ETH ,-1,2700.72,32.13741756645808,2700.72,86828.89792925637,0.0,0.0,768.2889792925638,2674.82,-27.513421081870632,86828.89792925639,0.6883
2022-03-16 21:15:00,ETH ,1,2670.82,32.830985822910904,2670.82,87720.74185228781,926.575482203146,1.067555022364393,777.2074185228781,2670.82,-27.621819522017077,87720.74185228781,-0.4551
2022-03-16 21:30:00,ETH ,1,2670.82,32.830985822910904,2670.82,87720.74185228781,0.0,0.0,777.2074185228781,2678.75,-27.40691961442675,87720.74185228781,0.477
2022-03-16 21:45:00,ETH ,1,2670.82,32.830985822910904,2670.82,87720.74185228781,0.0,0.0,777.2074185228781,2683.6,-27.275486505749186,87720.74185228781,0.9544
2022-03-16 22:00:00,ETH ,1,2670.82,32.830985822910904,2670.82,87720.74185228781,0.0,0.0,777.2074185228781,2674.53,-27.521279968781247,87720.74185228781,-0.3528
2022-03-16 22:15:00,ETH ,1,2670.82,32.830985822910904,2670.82,87720.74185228781,0.0,0.0,777.2074185228781,2697.92,-26.887420090024904,87720.74185228781,0.8132
2022-03-16 22:30:00,ETH ,1,2670.82,32.830985822910904,2670.82,87720.74185228781,0.0,0.0,777.2074185228781,2707.16,-26.637019693286618,87720.74185228781,0.6488
2022-03-16 22:45:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,936.6623785980757,1.0682048209912938,786.2231593414498,2700.43,-26.819400068833016,88622.31593414498,-0.7494
2022-03-16 23:00:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2716.35,-26.38797427705016,88622.31593414498,1.1914
2022-03-16 23:15:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2716.38,-26.387161288749056,88622.31593414498,0.0043
2022-03-16 23:30:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2712.29,-26.497998693798802,88622.31593414498,-0.655
2022-03-16 23:45:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2699.98,-26.831594893349486,88622.31593414498,-2.7282
2022-03-17 00:00:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2719.16,-26.31182437284728,88622.31593414498,0.8612
2022-03-17 00:15:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2713.48,-26.465750157855233,88622.31593414498,-1.2084
2022-03-17 00:30:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2691.99,-27.048120777542017,88622.31593414498,-1.6136
2022-03-17 00:45:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2689.45,-27.116953787035015,88622.31593414498,-0.1768
2022-03-17 01:00:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2685.95,-27.21180242216315,88622.31593414498,-0.449
2022-03-17 01:15:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2685.8,-27.215867363668632,88622.31593414498,-0.0354
2022-03-17 01:30:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2704.18,-26.717776531195724,88622.31593414498,0.9834
2022-03-17 01:45:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2701.13,-26.80043034180738,88622.31593414498,-0.4735
2022-03-17 02:00:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2667.2,-27.719920110349623,88622.31593414498,-0.6532
2022-03-17 02:15:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2667.02,-27.724798040156205,88622.31593414498,-0.0095
2022-03-17 02:30:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2642.41,-28.39171944315722,88622.31593414498,-1.1542
2022-03-17 02:45:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2671.15,-27.612876650704997,88622.31593414498,2.0662
2022-03-17 03:00:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2676.96,-27.45542791639228,88622.31593414498,0.7785
2022-03-17 03:15:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2713.7,-26.459788243647182,88622.31593414498,1.5627
2022-03-17 03:30:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2736.7,-25.836497212805114,88622.31593414498,1.3225
2022-03-17 03:45:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2741.01,-25.719697893547313,88622.31593414498,0.3235
2022-03-17 04:00:00,ETH ,-1,2700.43,32.80472628721031,2700.43,88622.31593414498,0.0,0.0,786.2231593414498,2743.27,-25.65845277486457,88622.31593414498,0.1767
2022-03-17 04:15:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,-36.23544456232676,-0.040903856052554595,785.5063156320901,2761.45,-25.16578186439898,88550.63156320903,1.2897
2022-03-17 04:30:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2782.29,-24.60102599123599,88550.63156320903,2.7827
2022-03-17 04:45:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2777.26,-24.737337029720138,88550.63156320903,-0.5181
2022-03-17 05:00:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2779.09,-24.687744743353143,88550.63156320903,0.2132
2022-03-17 05:15:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2765.85,-25.046543580237884,88550.63156320903,-0.7692
2022-03-17 05:30:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2761.58,-25.162258915094217,88550.63156320903,-0.6887
2022-03-17 05:45:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2765.19,-25.064429322862047,88550.63156320903,0.5306
2022-03-17 06:00:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2768.48,-24.975271605841595,88550.63156320903,0.4738
2022-03-17 06:15:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2753.98,-25.368215951372463,88550.63156320903,-1.4562
2022-03-17 06:30:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2752.43,-25.410220346929215,88550.63156320903,-0.1876
2022-03-17 06:45:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2744.69,-25.619971328612586,88550.63156320903,-1.3034
2022-03-17 07:00:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2750.5,-25.46252259429987,88550.63156320903,0.5772
2022-03-17 07:15:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2762.23,-25.14464416857042,88550.63156320903,1.1791
2022-03-17 07:30:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2763.37,-25.113750613128683,88550.63156320903,0.1367
2022-03-17 07:45:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2765.36,-25.059822389155816,88550.63156320903,0.3978
2022-03-17 08:00:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2773.56,-24.83760558685561,88550.63156320903,0.7881
2022-03-17 08:15:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2765.5,-25.056028443750698,88550.63156320903,-1.608
2022-03-17 08:30:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2759.38,-25.221878057174756,88550.63156320903,-0.6603
2022-03-17 08:45:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2759.9,-25.20778625995572,88550.63156320903,0.0861
2022-03-17 09:00:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2760.81,-25.183125614822405,88550.63156320903,0.1291
2022-03-17 09:15:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2763.22,-25.117815554634177,88550.63156320903,0.6604
2022-03-17 09:30:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2764.83,-25.07418518247523,88550.63156320903,0.1709
2022-03-17 09:45:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2769.03,-24.960366820321454,88550.63156320903,0.1802
2022-03-17 10:00:00,ETH ,-1,2761.45,32.05388883035497,2761.45,88550.63156320901,0.0,0.0,785.5063156320901,2774.94,-24.80020812500508,88550.63156320903,0.6307
2022-03-17 10:15:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,-35.44916495082149,-0.04004867008274639,784.7976214563291,2764.81,-25.07472717467596,88479.76214563292,-1.6091
2022-03-17 10:30:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2765.25,-25.062803346259848,88479.76214563292,0.0869
2022-03-17 10:45:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2771.74,-24.88692687712225,88479.76214563292,1.2397
2022-03-17 11:00:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2772.32,-24.871209103301002,88479.76214563292,0.0692
2022-03-17 11:15:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2769.94,-24.93570617518814,88479.76214563292,-0.4621
2022-03-17 11:30:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2768.94,-24.962805785224752,88479.76214563292,-0.172
2022-03-17 11:45:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2766.56,-25.027302857111888,88479.76214563292,-0.6714
2022-03-17 12:00:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2759.33,-25.22323303767659,88479.76214563292,-0.7217
2022-03-17 12:15:00,ETH ,-1,2764.81,31.989312191714678,2764.81,88479.7621456329,0.0,0.0,784.7976214563291,2766.84,-25.01971496630163,88479.76214563292,1.5442
2022-03-17 12:30:00,ETH ,1,2761.23,32.04664247998325,2761.23,88523.56003901975,79.18979824508489,0.08953627916565432,785.2356003901975,2761.23,-25.17174377860703,88523.56003901974,-0.9092
2022-03-17 12:45:00,ETH ,1,2761.23,32.04664247998325,2761.23,88523.56003901975,0.0,0.0,785.2356003901975,2764.74,-25.076624147378528,88523.56003901974,0.8497
2022-03-17 13:00:00,ETH ,1,2761.23,32.04664247998325,2761.23,88523.56003901975,0.0,0.0,785.2356003901975,2764.1,-25.093967897801956,88523.56003901974,-0.0478
2022-03-17 13:15:00,ETH ,1,2761.23,32.04664247998325,2761.23,88523.56003901975,0.0,0.0,785.2356003901975,2762.73,-25.13109436355211,88523.56003901974,-0.5285
2022-03-17 13:30:00,ETH ,1,2762.57,32.00547210839423,2762.57,88452.73817775777,-35.412437246370935,-0.040019411639015956,784.5273817775776,2762.57,-25.135430301157964,88452.73817775777,-0.0359
