,id,price,qty,qty_1,qty_2,quoteQty,quoteQty_1,quoteQty_2,isBuyerMaker,time
628,24906014,0.771,129.7,129.7,130.0,99.9987,100.0,100.0,True,1718068838162
629,24906015,0.771,299.51,299.5,300.0,230.92221,230.92,231.0,True,1718068838162
630,24906016,0.771,6.49,6.5,6.0,5.00379,5.0,5.0,True,1718068838162
631,24906017,0.771,64.85,64.8,65.0,49.99935,50.0,50.0,True,1718068838162
632,24906018,0.771,7.32,7.3,7.0,5.64372,5.64,6.0,True,1718068838162
633,24906019,0.771,387.84,387.8,388.0,299.02464,299.02,299.0,True,1718068838162
634,24906020,0.771,606.38,606.4,606.0,467.51898,467.52,468.0,True,1718068838162
635,24906021,0.771,389.1,389.1,389.0,299.9961,300.0,300.0,True,1718068838162
636,24906022,0.771,518.8,518.8,519.0,399.9948,399.99,400.0,True,1718068838162
637,24906023,0.771,64.4,64.4,64.0,49.6524,49.65,50.0,True,1718068838162
638,24906024,0.771,64.33,64.3,64.0,49.59843,49.6,50.0,True,1718068838162
639,24906025,0.771,64.41,64.4,64.0,49.66011,49.66,50.0,True,1718068838162
640,24906026,0.771,1546.12,1546.1,1546.0,1192.05852,1192.06,1192.0,True,1718068838162
641,24906027,0.771,61.0,61.0,61.0,47.031,47.03,47.0,True,1718068838162
642,24906028,0.771,37.0,37.0,37.0,28.527,28.53,29.0,True,1718068838162
643,24906029,0.771,62.0,62.0,62.0,47.802,47.8,48.0,True,1718068838162
644,24906030,0.771,62.0,62.0,62.0,47.802,47.8,48.0,True,1718068838162
645,24906031,0.771,62.0,62.0,62.0,47.802,47.8,48.0,True,1718068838162
646,24906032,0.771,2934.95,2935.0,2935.0,2262.84645,2262.85,2263.0,True,1718068838162
647,24906033,0.771,1331.0,1331.0,1331.0,1026.201,1026.2,1026.0,True,1718068838162
648,24906034,0.771,607.0,607.0,607.0,467.997,468.0,468.0,True,1718068838162
649,24906035,0.771,1000.0,1000.0,1000.0,771.0,771.0,771.0,True,1718068838162
650,24906036,0.771,3112.23,3112.2,3112.0,2399.52933,2399.53,2400.0,True,1718068838162
651,24906037,0.771,804.14,804.1,804.0,619.99194,619.99,620.0,True,1718068838162
652,24906038,0.77,2214.99,2215.0,2215.0,1705.5423,1705.54,1706.0,True,1718068838162
653,24906039,0.77,527.73,527.7,528.0,406.3521,406.35,406.0,True,1718068838162
654,24906040,0.77,4925.31,4925.3,4925.0,3792.4887,3792.49,3792.0,True,1718068838162
655,24906041,0.77,32.31,32.3,32.0,24.8787,24.88,25.0,True,1718068839077
656,24906042,0.771,31.28,31.3,31.0,24.11688,24.12,24.0,False,1718068849789
657,24906043,0.771,64.43,64.4,64.0,49.67553,49.68,50.0,False,1718068856533
658,24906044,0.771,78.72,78.7,79.0,60.69312,60.69,61.0,False,1718068863970
659,24906045,0.771,353.3,353.3,353.0,272.3943,272.39,272.0,False,1718068870629
660,24906046,0.771,68.11,68.1,68.0,52.51281,52.51,53.0,False,1718068870629
661,24906047,0.771,1011.97,1012.0,1012.0,780.22887,780.23,780.0,False,1718068871243
662,24906048,0.771,10.0,10.0,10.0,7.71,7.71,8.0,False,1718068882857
663,24906049,0.771,35.08,35.1,35.0,27.04668,27.05,27.0,False,1718068885149
664,24906050,0.771,1133.92,1133.9,1134.0,874.25232,874.25,874.0,False,1718068890177
665,24906051,0.771,1126.72,1126.7,1127.0,868.70112,868.7,869.0,False,1718068890177
666,24906052,0.771,986.18,986.2,986.0,760.34478,760.34,760.0,False,1718068890177
667,24906053,0.771,629.72,629.7,630.0,485.51412,485.51,486.0,False,1718068890177
668,24906054,0.771,1000.0,1000.0,1000.0,771.0,771.0,771.0,False,1718068890177
669,24906055,0.771,3020.99,3021.0,3021.0,2329.18329,2329.18,2329.0,False,1718068890177
670,24906056,0.771,194.55,194.6,195.0,149.99805,150.0,150.0,False,1718068890334
671,24906057,0.771,25.0,25.0,25.0,19.275,19.27,19.0,False,1718068894429
672,24906058,0.77,312.17,312.2,312.0,240.3709,240.37,240.0,True,1718068897332
673,24906059,0.77,652.83,652.8,653.0,502.6791,502.68,503.0,True,1718068897332
674,24906060,0.77,932.4,932.4,932.0,717.948,717.95,718.0,True,1718068897332
675,24906061,0.77,195.05,195.0,195.0,150.1885,150.19,150.0,True,1718068897332
676,24906062,0.77,739.41,739.4,739.0,569.3457,569.35,569.0,True,1718068897332
677,24906063,0.77,10.0,10.0,10.0,7.7,7.7,8.0,True,1718068897332
678,24906064,0.77,7.68,7.7,8.0,5.9136,5.91,6.0,True,1718068897332
679,24906065,0.77,43.75,43.8,44.0,33.6875,33.69,34.0,True,1718068897332
680,24906066,0.77,1628.71,1628.7,1629.0,1254.1067,1254.11,1254.0,True,1718068897332
681,24906067,0.77,319.34,319.3,319.0,245.8918,245.89,246.0,True,1718068897335
682,24906068,0.77,6.89,6.9,7.0,5.3053,5.31,5.0,True,1718068897335
683,24906069,0.77,36.01,36.0,36.0,27.7277,27.73,28.0,True,1718068897335
684,24906070,0.77,637.76,637.8,638.0,491.0752,491.08,491.0,True,1718068897335
685,24906071,0.77,660.94,660.9,661.0,508.9238,508.92,509.0,True,1718068897335
686,24906072,0.77,388.34,388.3,388.0,299.0218,299.02,299.0,True,1718068897335
687,24906073,0.77,155.62,155.6,156.0,119.8274,119.83,120.0,True,1718068897335
688,24906074,0.77,15.19,15.2,15.0,11.6963,11.7,12.0,True,1718068897335
689,24906075,0.77,194.8,194.8,195.0,149.996,150.0,150.0,True,1718068897335
690,24906076,0.77,389.61,389.6,390.0,299.9997,300.0,300.0,True,1718068897335
691,24906077,0.77,64.8,64.8,65.0,49.896,49.9,50.0,True,1718068897335
692,24906078,0.77,222.25,222.2,222.0,171.1325,171.13,171.0,True,1718068897335
693,24906079,0.77,556.97,557.0,557.0,428.8669,428.87,429.0,True,1718068897336
694,24906080,0.77,75.65,75.6,76.0,58.2505,58.25,58.0,True,1718068897336
695,24906081,0.77,40.76,40.8,41.0,31.3852,31.39,31.0,True,1718068897336
696,24906082,0.77,50.0,50.0,50.0,38.5,38.5,38.0,True,1718068897336
697,24906083,0.77,13.32,13.3,13.0,10.2564,10.26,10.0,False,1718068898652
698,24906084,0.77,629.72,629.7,630.0,484.8844,484.88,485.0,False,1718068899958
699,24906085,0.77,1129.64,1129.6,1130.0,869.8228,869.82,870.0,False,1718068899958
700,24906086,0.77,256.4,256.4,256.0,197.428,197.43,197.0,False,1718068899958
701,24906087,0.77,527.73,527.7,528.0,406.3521,406.35,406.0,False,1718068899958
702,24906088,0.77,2259.08,2259.1,2259.0,1739.4916,1739.49,1739.0,False,1718068899958
703,24906089,0.77,2801.67,2801.7,2802.0,2157.2859,2157.29,2157.0,False,1718068899958
704,24906090,0.77,12.9,12.9,13.0,9.933,9.93,10.0,False,1718068899958
705,24906091,0.77,12.9,12.9,13.0,9.933,9.93,10.0,False,1718068899958
706,24906092,0.77,3248.14,3248.1,3248.0,2501.0678,2501.07,2501.0,False,1718068899958
707,24906093,0.77,12.14,12.1,12.0,9.3478,9.35,9.0,False,1718068899958
708,24906094,0.771,500.0,500.0,500.0,385.5,385.5,386.0,False,1718068899963
709,24906095,0.771,20.78,20.8,21.0,16.02138,16.02,16.0,False,1718068904056
710,24906096,0.771,6.48,6.5,6.0,4.99608,5.0,5.0,False,1718068912554
711,24906097,0.77,37.66,37.7,38.0,28.9982,29.0,29.0,True,1718068915471
712,24906098,0.771,57.01,57.0,57.0,43.95471,43.95,44.0,False,1718068923946
713,24906099,0.771,395.56,395.6,396.0,304.97676,304.98,305.0,False,1718068929715
714,24906100,0.771,395.55,395.6,396.0,304.96905,304.97,305.0,False,1718068931714
715,24906101,0.771,395.55,395.6,396.0,304.96905,304.97,305.0,False,1718068932713
716,24906102,0.771,966.67,966.7,967.0,745.30257,745.3,745.0,False,1718068941793
717,24906103,0.771,2679.86,2679.9,2680.0,2066.17206,2066.17,2066.0,False,1718068941982
718,24906104,0.771,200.63,200.6,201.0,154.68573,154.69,155.0,False,1718068941982
719,24906105,0.771,597.52,597.5,598.0,460.68792,460.69,461.0,False,1718068941982
720,24906106,0.771,4010.25,4010.2,4010.0,3091.90275,3091.9,3092.0,False,1718068941982
721,24906107,0.771,3243.92,3243.9,3244.0,2501.06232,2501.06,2501.0,False,1718068941982
722,24906108,0.771,625.39,625.4,625.0,482.17569,482.18,482.0,False,1718068941982
723,24906109,0.771,587.99,588.0,588.0,453.34029,453.34,453.0,False,1718068941982
724,24906110,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068941984
725,24906111,0.771,155.74,155.7,156.0,120.07554,120.08,120.0,False,1718068941984
726,24906112,0.771,633.15,633.2,633.0,488.15865,488.16,488.0,False,1718068941984
727,24906113,0.771,165.84,165.8,166.0,127.86264,127.86,128.0,False,1718068941984
728,24906114,0.771,963.8,963.8,964.0,743.0898,743.09,743.0,False,1718068942068
729,24906115,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068942068
730,24906116,0.771,165.84,165.8,166.0,127.86264,127.86,128.0,False,1718068942068
731,24906117,0.771,817.63,817.6,818.0,630.39273,630.39,630.0,False,1718068942068
732,24906118,0.771,64.85,64.8,65.0,49.99935,50.0,50.0,False,1718068942533
733,24906119,0.77,199.13,199.1,199.0,153.3301,153.33,153.0,True,1718068943609
734,24906120,0.771,22.42,22.4,22.0,17.28582,17.29,17.0,False,1718068944511
735,24906121,0.771,11.3,11.3,11.0,8.7123,8.71,9.0,False,1718068944511
736,24906122,0.771,417.3,417.3,417.0,321.7383,321.74,322.0,False,1718068948311
737,24906123,0.771,1520.7,1520.7,1521.0,1172.4597,1172.46,1172.0,False,1718068948311
738,24906124,0.77,8.39,8.4,8.0,6.4603,6.46,6.0,True,1718068950350
739,24906125,0.771,1723.22,1723.2,1723.0,1328.60262,1328.6,1329.0,False,1718068952850
740,24906126,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068952850
741,24906127,0.771,199.13,199.1,199.0,153.52923,153.53,154.0,False,1718068952850
742,24906128,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068952850
743,24906129,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068952850
744,24906130,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068952850
745,24906131,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068952850
746,24906132,0.771,87.27,87.3,87.0,67.28517,67.29,67.0,False,1718068952850
747,24906133,0.771,87.23,87.2,87.0,67.25433,67.25,67.0,False,1718068952850
748,24906134,0.772,173.28,173.3,173.0,133.77216,133.77,134.0,False,1718068976852
749,24906135,0.772,96.25,96.2,96.0,74.305,74.31,74.0,False,1718068987413
750,24906136,0.772,24.04,24.0,24.0,18.55888,18.56,19.0,False,1718068991753
751,24906137,0.772,38.5,38.5,38.0,29.722,29.72,30.0,False,1718068993739
752,24906138,0.772,19.25,19.2,19.0,14.861,14.86,15.0,False,1718068999099
753,24906139,0.772,15.89,15.9,16.0,12.26708,12.27,12.0,False,1718069001731
754,24906140,0.772,19.82,19.8,20.0,15.30104,15.3,15.0,False,1718069021380
755,24906141,0.772,76.03,76.0,76.0,58.69516,58.7,59.0,False,1718069050139
756,24906142,0.772,906.73,906.7,907.0,699.99556,700.0,700.0,False,1718069053828
757,24906143,0.772,9.62,9.6,10.0,7.42664,7.43,7.0,False,1718069054623
758,24906144,0.772,13.75,13.8,14.0,10.615,10.62,11.0,False,1718069070752
759,24906145,0.772,52.01,52.0,52.0,40.15172,40.15,40.0,False,1718069080245
760,24906146,0.772,9.06,9.1,9.0,6.99432,6.99,7.0,False,1718069083067
761,24906147,0.772,50.0,50.0,50.0,38.6,38.6,39.0,False,1718069083445
762,24906148,0.772,135.83,135.8,136.0,104.86076,104.86,105.0,False,1718069092992
763,24906149,0.772,21.98,22.0,22.0,16.96856,16.97,17.0,False,1718069097937
764,24906150,0.772,576.17,576.2,576.0,444.80324,444.8,445.0,False,1718069131842
765,24906151,0.772,527.73,527.7,528.0,407.40756,407.41,407.0,False,1718069131842
766,24906152,0.772,62.23,62.2,62.0,48.04156,48.04,48.0,False,1718069131842
767,24906153,0.772,1064.49,1064.5,1064.0,821.78628,821.79,822.0,False,1718069131847
768,24906154,0.772,401.26,401.3,401.0,309.77272,309.77,310.0,False,1718069131847
769,24906155,0.772,2297.91,2297.9,2298.0,1773.98652,1773.99,1774.0,False,1718069131847
770,24906156,0.772,15.21,15.2,15.0,11.74212,11.74,12.0,False,1718069131847
771,24906157,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
772,24906158,0.772,388.6,388.6,389.0,299.9992,300.0,300.0,False,1718069131847
773,24906159,0.772,194.3,194.3,194.0,149.9996,150.0,150.0,False,1718069131847
774,24906160,0.772,518.13,518.1,518.0,399.99636,400.0,400.0,False,1718069131847
775,24906161,0.772,777.2,777.2,777.0,599.9984,600.0,600.0,False,1718069131847
776,24906162,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
777,24906163,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
778,24906164,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
779,24906165,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
780,24906166,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
781,24906167,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
782,24906168,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
783,24906169,0.772,89.58,89.6,90.0,69.15576,69.16,69.0,False,1718069131847
784,24906170,0.772,89.53,89.5,90.0,69.11716,69.12,69.0,False,1718069131847
785,24906171,0.772,151.27,151.3,151.0,116.78044,116.78,117.0,True,1718069132932
786,24906172,0.772,1184.59,1184.6,1185.0,914.50348,914.5,915.0,True,1718069132932
787,24906173,0.772,527.73,527.7,528.0,407.40756,407.41,407.0,True,1718069132932
788,24906174,0.772,2259.08,2259.1,2259.0,1744.00976,1744.01,1744.0,True,1718069132932
789,24906175,0.772,629.72,629.7,630.0,486.14384,486.14,486.0,True,1718069132932
790,24906176,0.772,500.0,500.0,500.0,386.0,386.0,386.0,True,1718069132932
791,24906177,0.772,3239.73,3239.7,3240.0,2501.07156,2501.07,2501.0,True,1718069132932
792,24906178,0.772,12.93,12.9,13.0,9.98196,9.98,10.0,True,1718069132932
793,24906179,0.772,293.72,293.7,294.0,226.75184,226.75,227.0,True,1718069132932
794,24906180,0.772,507.29,507.3,507.0,391.62788,391.63,392.0,True,1718069132936
795,24906181,0.772,129.53,129.5,130.0,99.99716,100.0,100.0,True,1718069132936
796,24906182,0.772,14.46,14.5,14.0,11.16312,11.16,11.0,True,1718069132936
797,24906183,0.772,1183.06,1183.1,1183.0,913.32232,913.32,913.0,True,1718069132936
798,24906184,0.772,20.87,20.9,21.0,16.11164,16.11,16.0,False,1718069133027
799,24906185,0.771,571.93,571.9,572.0,440.95803,440.96,441.0,True,1718069135519
800,24906186,0.771,302.54,302.5,303.0,233.25834,233.26,233.0,True,1718069135519
801,24906187,0.771,283.88,283.9,284.0,218.87148,218.87,219.0,True,1718069135519
802,24906188,0.771,932.58,932.6,933.0,719.01918,719.02,719.0,True,1718069135519
803,24906189,0.772,32.38,32.4,32.0,24.99736,25.0,25.0,False,1718069137440
804,24906190,0.772,1129.8,1129.8,1130.0,872.2056,872.21,872.0,False,1718069144113
805,24906191,0.772,75.64,75.6,76.0,58.39408,58.39,58.0,False,1718069144113
806,24906192,0.772,629.72,629.7,630.0,486.14384,486.14,486.0,False,1718069144113
807,24906193,0.772,128.2,128.2,128.0,98.9704,98.97,99.0,False,1718069144113
808,24906194,0.772,2259.08,2259.1,2259.0,1744.00976,1744.01,1744.0,False,1718069144113
809,24906195,0.772,300.51,300.5,301.0,231.99372,231.99,232.0,False,1718069144113
810,24906196,0.772,527.73,527.7,528.0,407.40756,407.41,407.0,False,1718069144113
811,24906197,0.772,1000.0,1000.0,1000.0,772.0,772.0,772.0,False,1718069144113
812,24906198,0.772,8882.07,8882.1,8882.0,6856.95804,6856.96,6857.0,False,1718069144113
813,24906199,0.772,12.93,12.9,13.0,9.98196,9.98,10.0,False,1718069144117
814,24906200,0.772,1925.73,1925.7,1926.0,1486.66356,1486.66,1487.0,False,1718069144117
815,24906201,0.772,359.0,359.0,359.0,277.148,277.15,277.0,False,1718069144180
816,24906202,0.772,270.0,270.0,270.0,208.44,208.44,208.0,False,1718069144242
817,24906203,0.772,899.42,899.4,899.0,694.35224,694.35,694.0,False,1718069144621
818,24906204,0.772,64.76,64.8,65.0,49.99472,49.99,50.0,False,1718069145074
819,24906205,0.772,240.42,240.4,240.0,185.60424,185.6,186.0,False,1718069149751
820,24906206,0.772,11.57,11.6,12.0,8.93204,8.93,9.0,False,1718069162350
821,24906207,0.771,50.69,50.7,51.0,39.08199,39.08,39.0,True,1718069162799
822,24906208,0.772,383.86,383.9,384.0,296.33992,296.34,296.0,False,1718069171306
823,24906209,0.772,2848.44,2848.4,2848.0,2198.99568,2199.0,2199.0,False,1718069183104
824,24906210,0.772,194.34,194.3,194.0,150.03048,150.03,150.0,False,1718069187057
825,24906211,0.772,50.05,50.0,50.0,38.6386,38.64,39.0,False,1718069211695
826,24906212,0.772,44.96,45.0,45.0,34.70912,34.71,35.0,False,1718069213965
827,24906213,0.772,10.0,10.0,10.0,7.72,7.72,8.0,False,1718069224467
828,24906214,0.772,6252.6,6252.6,6253.0,4827.0072,4827.01,4827.0,False,1718069231389
829,24906215,0.772,3239.56,3239.6,3240.0,2500.94032,2500.94,2501.0,False,1718069231389
830,24906216,0.772,300.0,300.0,300.0,231.6,231.6,232.0,False,1718069231389
831,24906217,0.772,1000.0,1000.0,1000.0,772.0,772.0,772.0,False,1718069231389
832,24906218,0.772,944.83,944.8,945.0,729.40876,729.41,729.0,False,1718069231389
833,24906219,0.773,518.05,518.0,518.0,400.45265,400.45,400.0,False,1718069234736
834,24906220,0.773,35.92,35.9,36.0,27.76616,27.77,28.0,False,1718069263037
835,24906221,0.773,10.68,10.7,11.0,8.25564,8.26,8.0,False,1718069264132
836,24906222,0.773,25.87,25.9,26.0,19.99751,20.0,20.0,False,1718069267957
837,24906223,0.773,15.59,15.6,16.0,12.05107,12.05,12.0,False,1718069270753
838,24906224,0.773,10.33,10.3,10.0,7.98509,7.99,8.0,False,1718069310641
839,24906225,0.773,24.01,24.0,24.0,18.55973,18.56,19.0,False,1718069322464
840,24906226,0.772,629.72,629.7,630.0,486.14384,486.14,486.0,True,1718069327986
841,24906227,0.772,1184.58,1184.6,1185.0,914.49576,914.5,914.0,True,1718069327986
842,24906228,0.772,1184.59,1184.6,1185.0,914.50348,914.5,915.0,True,1718069327986
843,24906229,0.772,527.73,527.7,528.0,407.40756,407.41,407.0,True,1718069327986
844,24906230,0.772,2259.08,2259.1,2259.0,1744.00976,1744.01,1744.0,True,1718069327986
845,24906231,0.772,12.93,12.9,13.0,9.98196,9.98,10.0,True,1718069327986
846,24906232,0.772,66.69,66.7,67.0,51.48468,51.48,51.0,True,1718069327986
847,24906233,0.772,53.32,53.3,53.0,41.16304,41.16,41.0,True,1718069327987
848,24906234,0.772,9.52,9.5,10.0,7.34944,7.35,7.0,True,1718069327989
849,24906235,0.772,2534.69,2534.7,2535.0,1956.78068,1956.78,1957.0,True,1718069327989
850,24906236,0.772,704.84,704.8,705.0,544.13648,544.14,544.0,True,1718069327989
851,24906237,0.772,70.78,70.8,71.0,54.64216,54.64,55.0,True,1718069327989
852,24906238,0.772,10.36,10.4,10.0,7.99792,8.0,8.0,True,1718069327989
853,24906239,0.772,250.0,250.0,250.0,193.0,193.0,193.0,True,1718069327989
854,24906240,0.772,62.0,62.0,62.0,47.864,47.86,48.0,True,1718069327989
855,24906241,0.772,61.0,61.0,61.0,47.092,47.09,47.0,True,1718069327989
856,24906242,0.772,62.0,62.0,62.0,47.864,47.86,48.0,True,1718069327989
857,24906243,0.772,62.0,62.0,62.0,47.864,47.86,48.0,True,1718069327989
858,24906244,0.772,11.1,11.1,11.0,8.5692,8.57,9.0,True,1718069327989
859,24906245,0.772,58.25,58.2,58.0,44.969,44.97,45.0,True,1718069327989
860,24906246,0.771,34.33,34.3,34.0,26.46843,26.47,26.0,True,1718069328041
861,24906247,0.772,28.49,28.5,28.0,21.99428,21.99,22.0,False,1718069339757
862,24906248,0.771,35.72,35.7,36.0,27.54012,27.54,28.0,True,1718069359689
863,24906249,0.772,25.91,25.9,26.0,20.00252,20.0,20.0,False,1718069364255
864,24906250,0.772,1125.48,1125.5,1125.0,868.87056,868.87,869.0,False,1718069384357
865,24906251,0.772,629.72,629.7,630.0,486.14384,486.14,486.0,False,1718069384357
866,24906252,0.772,758.6,758.6,759.0,585.6392,585.64,586.0,False,1718069384357
867,24906253,0.772,64.76,64.8,65.0,49.99472,49.99,50.0,False,1718069387582
868,24906254,0.772,359.69,359.7,360.0,277.68068,277.68,278.0,False,1718069387587
869,24906255,0.772,2259.08,2259.1,2259.0,1744.00976,1744.01,1744.0,False,1718069387587
870,24906256,0.772,527.73,527.7,528.0,407.40756,407.41,407.0,False,1718069387587
871,24906257,0.772,2237.55,2237.6,2238.0,1727.3886,1727.39,1727.0,False,1718069387587
872,24906258,0.772,253.19,253.2,253.0,195.46268,195.46,195.0,False,1718069387587
873,24906259,0.772,12.93,12.9,13.0,9.98196,9.98,10.0,False,1718069387587
874,24906260,0.772,639.76,639.8,640.0,493.89472,493.89,494.0,False,1718069387587
875,24906261,0.772,1650.38,1650.4,1650.0,1274.09336,1274.09,1274.0,False,1718069387587
876,24906262,0.772,540.68,540.7,541.0,417.40496,417.4,417.0,False,1718069387587
877,24906263,0.772,1048.4,1048.4,1048.0,809.3648,809.36,809.0,False,1718069387587
878,24906264,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
879,24906265,0.772,781.18,781.2,781.0,603.07096,603.07,603.0,False,1718069387587
880,24906266,0.772,618.35,618.4,618.0,477.3662,477.37,477.0,False,1718069387587
881,24906267,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
882,24906268,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
883,24906269,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
884,24906270,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
885,24906271,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
886,24906272,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
887,24906273,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
888,24906274,0.772,87.16,87.2,87.0,67.28752,67.29,67.0,False,1718069387587
889,24906275,0.772,87.12,87.1,87.0,67.25664,67.26,67.0,False,1718069387587
890,24906276,0.773,70.0,70.0,70.0,54.11,54.11,54.0,False,1718069396750
891,24906277,0.772,121.02,121.0,121.0,93.42744,93.43,93.0,True,1718069400196
892,24906278,0.772,468.0,468.0,468.0,361.296,361.3,361.0,True,1718069400197
893,24906279,0.772,125.85,125.8,126.0,97.1562,97.16,97.0,True,1718069400198
894,24906280,0.772,84.37,84.4,84.0,65.13364,65.13,65.0,True,1718069400199
895,24906281,0.772,1184.58,1184.6,1185.0,914.49576,914.5,914.0,True,1718069400199
896,24906282,0.772,629.72,629.7,630.0,486.14384,486.14,486.0,True,1718069400199
897,24906283,0.772,1183.06,1183.1,1183.0,913.32232,913.32,913.0,True,1718069400199
898,24906284,0.772,504.78,504.8,505.0,389.69016,389.69,390.0,True,1718069400199
899,24906285,0.772,12.93,12.9,13.0,9.98196,9.98,10.0,True,1718069400199
900,24906286,0.772,116.75,116.8,117.0,90.131,90.13,90.0,True,1718069400199
901,24906287,0.772,18.66,18.7,19.0,14.40552,14.41,14.0,True,1718069400199
902,24906288,0.772,2341.37,2341.4,2341.0,1807.53764,1807.54,1808.0,True,1718069400201
903,24906289,0.772,445.37,445.4,445.0,343.82564,343.83,344.0,True,1718069400204
904,24906290,0.772,77.15,77.2,77.0,59.5598,59.56,60.0,True,1718069400204
905,24906291,0.772,44.06,44.1,44.0,34.01432,34.01,34.0,True,1718069400204
906,24906292,0.772,126.59,126.6,127.0,97.72748,97.73,98.0,False,1718069400679
907,24906293,0.772,629.72,629.7,630.0,486.14384,486.14,486.0,False,1718069400679
908,24906294,0.772,12.93,12.9,13.0,9.98196,9.98,10.0,False,1718069400679
909,24906295,0.772,64.65,64.6,65.0,49.9098,49.91,50.0,False,1718069400679
910,24906296,0.772,2917.46,2917.5,2917.0,2252.27912,2252.28,2252.0,False,1718069400679
911,24906297,0.772,65.47,65.5,65.0,50.54284,50.54,51.0,True,1718069401529
912,24906298,0.773,225.28,225.3,225.0,174.14144,174.14,174.0,False,1718069414146
913,24906299,0.773,474.32,474.3,474.0,366.64936,366.65,367.0,False,1718069419053
914,24906300,0.772,9.39,9.4,9.0,7.24908,7.25,7.0,True,1718069425364
915,24906301,0.773,1123.8,1123.8,1124.0,868.6974,868.7,869.0,False,1718069429914
916,24906302,0.773,185.98,186.0,186.0,143.76254,143.76,144.0,False,1718069429914
917,24906303,0.773,527.73,527.7,528.0,407.93529,407.94,408.0,False,1718069429914
918,24906304,0.773,2259.08,2259.1,2259.0,1746.26884,1746.27,1746.0,False,1718069429914
919,24906305,0.773,4010.21,4010.2,4010.0,3099.89233,3099.89,3100.0,False,1718069429914
920,24906306,0.773,4324.2,4324.2,4324.0,3342.6066,3342.61,3343.0,False,1718069429914
921,24906307,0.773,2876.12,2876.1,2876.0,2223.24076,2223.24,2223.0,False,1718069429916
922,24906308,0.773,2440.96,2441.0,2441.0,1886.86208,1886.86,1887.0,False,1718069429917
923,24906309,0.773,15.58,15.6,16.0,12.04334,12.04,12.0,False,1718069429917
924,24906310,0.773,2370.55,2370.6,2371.0,1832.43515,1832.44,1832.0,False,1718069429917
925,24906311,0.773,194.04,194.0,194.0,149.99292,149.99,150.0,False,1718069429917
926,24906312,0.773,388.09,388.1,388.0,299.99357,299.99,300.0,False,1718069429917
927,24906313,0.773,3382.78,3382.8,3383.0,2614.88894,2614.89,2615.0,False,1718069429917
928,24906314,0.773,1239.48,1239.5,1239.0,958.11804,958.12,958.0,False,1718069429917
929,24906315,0.773,428.82,428.8,429.0,331.47786,331.48,331.0,False,1718069429917
930,24906316,0.773,785.49,785.5,785.0,607.18377,607.18,607.0,False,1718069429917
931,24906317,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
932,24906318,0.773,790.65,790.6,791.0,611.17245,611.17,611.0,False,1718069429917
933,24906319,0.773,4110.15,4110.2,4110.0,3177.14595,3177.15,3177.0,False,1718069429917
934,24906320,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
935,24906321,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
936,24906322,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
937,24906323,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
938,24906324,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
939,24906325,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
940,24906326,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
941,24906327,0.773,87.06,87.1,87.0,67.29738,67.3,67.0,False,1718069429917
942,24906328,0.773,87.01,87.0,87.0,67.25873,67.26,67.0,False,1718069429917
943,24906329,0.773,55.75,55.8,56.0,43.09475,43.09,43.0,True,1718069429953
944,24906330,0.773,629.72,629.7,630.0,486.77356,486.77,487.0,True,1718069432614
945,24906331,0.773,1183.05,1183.0,1183.0,914.49765,914.5,914.0,True,1718069432614
